Generation,Score,Fitness,Best Score,Best Fitness
93,1,17.59,3,105.0
94,1,22.18,3,110.0
95,1,17.6,3,106.0
96,1,18.92,3,108.0
97,1,17.305,4,154.0
98,1,22.765,4,155.0
99,1,19.79,3,105.0
100,1,21.12,3,106.0
101,1,20.8,3,107.0
102,1,19.4,4,156.0
103,1,15.855,4,155.0
104,1,17.885,3,105.0
105,1,19.155,3,105.0
106,1,19.76,4,155.0
107,1,19.905,3,105.0
108,1,20.11,3,107.0
109,1,17.645,3,106.0
110,1,21.285,3,106.0
111,1,16.395,2,61.0
112,1,18.205,3,106.0
113,1,20.26,3,110.0
114,1,20.735,3,107.0
115,1,19.24,3,108.0
116,1,19.275,2,59.0
117,1,19.18,4,156.0
118,1,19.245,3,103.0
119,1,20.4,3,106.0
120,1,18.615,3,107.0
121,1,18.7,3,106.0
122,1,19.4,3,112.0
123,1,17.45,3,106.0
124,1,18.965,4,154.0
125,1,22.81,3,106.0
126,1,21.93,3,107.0
127,1,18.56,3,108.0
128,1,21.195,3,106.0
129,1,19.245,3,106.0
130,1,20.585,3,106.0
131,1,20.31,4,159.0
132,1,23.81,3,105.0
133,1,19.035,3,106.0
134,1,22.92,3,108.0
135,1,21.19,3,105.0
136,1,20.295,3,110.0
137,1,19.0,3,106.0
138,1,23.21,3,106.0
139,1,20.45,3,109.0
140,1,20.62,3,106.0
141,1,21.975,3,106.0
142,1,21.69,3,108.0
143,1,22.995,3,107.0
144,1,20.33,3,108.0
145,1,21.115,3,106.0
146,1,20.35,3,111.0
147,1,19.28,3,107.0
148,1,24.01,4,155.0
149,1,19.405,4,158.0
150,1,22.585,3,106.0
151,1,22.035,3,110.0
152,1,20.0,3,111.0
153,1,21.71,3,106.0
154,1,22.135,4,155.0
155,1,24.22,3,108.0
156,1,22.745,4,156.0
157,1,22.55,4,155.0
158,1,22.28,3,112.0
159,1,22.185,3,108.0
160,1,22.585,3,108.0
161,1,24.13,4,158.0
162,1,20.23,3,108.0
163,1,22.46,3,108.0
164,1,24.405,4,155.0
165,1,24.185,3,113.0
166,1,25.465,3,110.0
167,1,21.825,3,106.0
168,1,22.745,3,111.0
169,1,20.835,4,158.0
170,1,24.12,3,107.0
171,1,21.75,3,108.0
172,1,21.72,3,118.0
173,1,24.325,3,107.0
174,1,25.795,4,158.0
175,1,25.98,4,161.0
176,1,26.825,4,159.0
177,1,24.39,3,106.0
178,1,24.245,3,111.0
179,1,23.33,3,106.0
180,1,28.555,4,158.0
181,1,27.385,4,158.0
182,1,26.51,4,160.0
183,1,28.125,4,156.0
184,1,30.12,4,163.0
185,1,27.015,4,155.0
186,1,27.96,4,160.0
187,1,27.035,4,156.0
188,1,26.61,4,155.0
189,1,26.19,4,157.0
190,1,30.03,5,206.0
191,1,29.37,4,157.0
192,1,29.915,3,113.0
193,1,28.33,5,210.0
194,1,31.685,4,156.0
195,1,28.205,3,113.0
196,1,30.755,4,166.0
197,1,29.465,3,111.0
198,1,32.425,3,172.0
199,1,32.475,4,161.0
200,1,28.78,3,117.0
201,1,34.28,5,218.0
202,1,31.7,4,156.0
203,1,33.205,4,161.0
204,1,30.66,3,172.0
205,1,29.83,4,160.0
206,1,32.845,4,156.0
207,1,31.395,4,158.0
208,1,34.215,4,160.0
209,1,38.38,5,213.0
210,1,34.455,4,169.0
211,1,35.42,4,159.0
212,1,35.33,4,160.0
213,1,35.85,4,161.0
214,1,30.055,4,161.0
215,1,29.635,4,160.0
216,1,32.77,4,157.0
217,1,33.38,5,210.0
218,1,32.575,5,208.0
219,1,33.085,3,112.0
220,1,33.325,3,111.0
221,1,34.295,4,158.0
222,1,34.745,4,156.0
223,1,32.205,4,160.0
224,1,31.63,3,113.0
225,1,35.765,4,155.0
226,1,34.055,4,161.0
227,1,34.825,4,161.0
228,1,36.21,4,160.0
229,1,36.68,5,213.0
230,1,35.46,4,161.0
231,1,31.945,4,157.0
232,1,33.795,4,160.0
233,1,31.71,4,161.0
234,1,33.72,4,157.0
235,1,32.375,4,159.0
236,1,34.35,3,172.0
237,1,33.35,4,163.0
238,1,35.19,3,111.0
239,1,33.645,3,112.0
240,1,32.39,3,113.0
241,1,33.945,4,163.0
242,1,32.015,4,160.0
243,1,32.83,4,161.0
244,1,33.865,4,161.0
245,1,34.03,5,209.0
246,1,31.715,3,116.0
247,1,35.535,3,111.0
248,1,31.99,3,113.0
249,1,34.92,4,161.0
250,1,35.885,4,157.0
251,1,33.35,4,161.0
252,1,34.19,3,172.0
253,1,35.57,4,161.0
254,1,32.275,3,111.0
255,1,40.25,4,169.0
256,1,38.015,4,159.0
257,1,38.505,4,162.0
258,1,37.995,4,161.0
259,1,38.565,4,159.0
260,1,33.41,4,159.0
261,1,35.26,4,159.0
262,1,38.18,4,163.0
263,1,39.645,4,161.0
264,1,33.17,4,161.0
265,1,32.59,4,160.0
266,1,38.25,5,212.0
267,1,37.705,4,160.0
268,1,33.535,3,113.0
269,1,41.45,3,172.0
270,1,39.23,4,161.0
271,1,34.505,4,161.0
272,1,36.055,4,159.0
273,1,42.08,5,211.0
274,1,38.03,4,160.0
275,1,34.905,3,115.0
276,1,39.9,4,161.0
277,1,32.73,4,157.0
278,1,34.825,3,172.0
279,1,36.77,4,161.0
280,1,39.89,4,161.0
281,1,36.25,5,208.0
282,1,41.315,4,161.0
283,1,41.31,4,161.0
284,1,37.71,4,165.0
285,1,38.79,4,161.0
286,1,40.69,4,161.0
287,1,40.205,4,163.0
288,1,40.075,5,211.0
289,1,39.325,5,210.0
290,1,41.02,4,163.0
291,1,39.3,4,162.0
292,1,39.94,4,161.0
293,1,39.59,3,113.0
294,1,38.72,4,163.0
295,1,43.895,5,224.0
296,1,35.545,4,160.0
297,1,39.835,4,169.0
298,1,37.285,5,211.0
299,1,39.96,4,164.0
300,1,41.97,5,215.0
301,1,37.48,4,154.0
302,1,38.97,4,157.0
303,1,39.92,5,209.0
304,1,40.695,4,161.0
305,1,34.0,5,208.0
306,1,35.055,3,172.0
307,1,39.465,4,163.0
308,1,34.4,4,159.0
309,1,37.07,4,168.0
310,1,37.485,5,208.0
311,1,41.51,5,219.0
312,1,35.055,4,160.0
313,1,40.75,4,163.0
314,1,39.42,4,159.0
315,1,35.235,4,161.0
316,1,37.055,4,161.0
317,1,38.78,3,172.0
318,1,42.095,4,183.0
319,1,42.04,5,212.0
320,1,40.91,3,172.0
321,1,40.48,5,227.0
322,1,42.565,5,210.0
323,1,41.33,5,212.0
324,1,46.225,5,211.0
325,1,40.19,4,173.0
326,1,43.395,5,216.0
327,1,40.945,4,170.0
328,1,44.59,5,230.0
329,1,40.43,6,263.0
330,1,40.305,3,172.0
331,1,39.63,4,174.0
332,1,35.715,4,165.0
333,1,39.69,4,168.0
334,1,38.535,4,166.0
335,1,40.405,3,172.0
336,1,40.24,4,161.0
337,1,35.54,3,172.0
338,1,40.845,3,172.0
339,1,39.12,5,209.0
340,1,40.62,5,220.0
341,1,46.105,5,213.0
342,1,44.23,3,172.0
343,1,47.28,4,180.0
344,1,43.44,4,173.0
345,1,47.695,6,305.0
346,1,45.225,4,205.0
347,1,45.445,5,252.0
348,1,39.78,5,243.0
349,1,45.95,5,229.0
350,1,43.97,5,231.0
351,1,45.645,5,235.0
352,1,47.08,4,231.0
353,1,51.815,6,302.0
354,1,49.895,5,273.0
355,1,56.29,16,893.0
356,1,46.72,4,248.0
357,1,49.715,8,427.0
358,1,55.465,8,380.0
359,1,56.985,10,544.0
360,1,56.82,6,373.0
361,1,56.85,11,580.0
362,1,58.03,12,655.0
363,1,54.865,8,466.0
364,1,56.695,6,363.0
365,1,56.54,8,441.0
366,1,54.45,6,373.0
367,1,68.17,10,590.0
368,1,55.865,7,343.0
369,1,66.725,8,425.0
370,1,71.345,13,718.0
371,1,61.77,8,470.0
372,1,64.545,9,471.0
373,1,53.58,6,365.0
374,1,65.41,14,769.0
375,1,71.57,12,725.0
376,1,69.875,6,381.0
377,1,65.955,9,550.0
378,2,77.265,9,546.0
379,1,75.28,13,699.0
380,1,63.25,9,544.0
381,1,70.285,8,495.0
382,1,73.715,11,600.0
383,2,82.115,10,593.0
384,1,73.025,10,535.0
385,1,69.71,13,706.0
386,1,72.19,9,562.0
387,2,75.83,7,418.0
388,2,86.235,9,548.0
389,2,93.855,12,721.0
390,2,80.435,13,786.0
391,1,71.67,15,897.0
392,2,77.365,13,703.0
393,2,77.23,15,902.0
394,1,72.575,11,630.0
395,1,72.0,10,611.0
396,2,85.36,10,530.0
397,2,88.145,11,671.0
398,2,79.97,10,578.0
399,2,86.49,10,530.0
400,2,93.605,11,645.0
401,2,81.02,7,430.0
402,2,93.71,11,680.0
403,2,89.93,11,568.0
404,2,106.06,21,1168.0
405,2,93.38,10,605.0
406,2,100.395,18,1030.0
407,2,91.78,11,669.0
408,2,96.88,21,1193.0
409,2,101.365,13,708.0
410,2,117.175,14,758.0
411,2,99.195,11,643.0
412,2,106.435,13,729.0
413,2,96.715,9,564.0
414,2,115.16,10,591.0
415,2,99.815,17,1005.0
416,2,109.9,11,640.0
417,2,98.765,14,840.0
418,2,116.37,15,822.0
419,2,110.51,14,826.0
420,2,103.095,15,804.0
421,2,116.47,17,958.0
422,2,102.815,12,759.0
423,2,105.67,13,794.0
424,2,124.595,10,586.0
425,2,114.09,12,727.0
426,2,125.16,20,1182.0
427,2,120.625,20,1136.0
428,2,116.625,11,672.0
429,2,117.68,19,1096.0
430,2,126.68,13,759.0
431,2,123.145,15,857.0
432,2,126.22,12,717.0
433,2,137.965,16,962.0
434,2,127.38,12,715.0
435,2,129.93,17,1030.0
436,2,132.54,16,910.0
437,2,135.34,19,1035.0
438,2,122.685,14,837.0
439,2,128.44,10,621.0
440,2,129.89,16,873.0
441,2,125.2,14,838.0
442,2,124.97,16,852.0
443,2,140.1,16,932.0
444,2,119.805,16,848.0
445,3,151.8,15,839.0
446,2,131.7,15,794.0
447,2,127.54,10,625.0
448,2,137.01,23,1263.0
449,2,141.38,19,1019.0
450,2,145.53,16,886.0
451,2,132.695,14,840.0
452,3,157.33,18,1018.0
453,3,157.485,16,980.0
454,3,150.84,17,945.0
455,3,173.72,21,1184.0
456,3,157.345,12,721.0
457,3,162.635,20,1069.0
458,3,169.79,19,1079.0
459,2,136.715,12,654.0
460,3,154.175,17,962.0
461,3,159.07,19,1077.0
462,2,137.335,14,869.0
463,3,151.585,15,857.0
464,3,149.26,18,1107.0
465,3,162.97,17,935.0
466,3,154.385,18,1036.0
467,3,157.31,17,1033.0
468,3,174.875,20,1103.0
469,3,149.71,22,1237.0
470,3,184.93,22,1234.0
471,3,155.27,18,1030.0
472,3,163.835,18,1002.0
473,3,154.165,17,993.0
474,3,181.165,21,1215.0
475,3,175.565,24,1345.0
476,3,172.565,20,1194.0
477,3,191.87,20,1126.0
478,3,165.585,18,1015.0
479,3,166.345,23,1245.0
480,3,155.49,20,1156.0
481,3,148.415,16,938.0
482,3,141.57,19,1041.0
483,2,133.195,16,944.0
484,3,165.095,20,1145.0
485,3,170.74,19,1104.0
486,3,172.85,18,988.0
487,3,161.98,22,1284.0
488,2,141.25,19,1034.0
489,3,162.84,21,1176.0
490,2,140.485,15,879.0
491,3,179.13,18,992.0
492,3,161.765,16,930.0
493,3,148.84,19,1041.0
494,3,156.08,21,1164.0
495,3,150.09,19,1189.0
496,3,147.075,18,985.0
497,3,159.925,18,1010.0
498,3,164.34,17,955.0
499,3,160.495,18,963.0
500,3,150.66,19,1072.0
501,2,140.575,13,768.0
502,3,167.515,24,1357.0
503,3,156.405,14,869.0
504,3,149.355,17,957.0
505,3,202.445,19,1072.0
506,3,175.465,19,1067.0
507,3,206.05,21,1197.0
508,3,189.385,20,1180.0
509,4,231.225,19,1092.0
510,4,209.56,22,1226.0
511,4,212.845,20,1140.0
512,3,205.905,22,1238.0
513,3,169.61,22,1248.0
514,3,184.88,23,1294.0
515,3,193.885,17,932.0
516,3,210.365,21,1135.0
517,4,214.075,22,1262.0
518,4,227.85,20,1114.0
519,3,200.055,18,987.0
520,4,249.175,22,1285.0
521,4,244.01,22,1265.0
522,4,213.91,19,1089.0
523,4,219.07,20,1127.0
524,4,227.925,23,1277.0
525,4,250.035,17,1021.0
526,4,242.195,22,1199.0
527,4,225.38,21,1174.0
528,4,261.27,20,1136.0
529,4,262.995,21,1174.0
530,4,258.82,20,1129.0
531,5,295.96,27,1480.0
532,5,294.625,21,1229.0
533,5,291.645,23,1276.0
534,5,303.66,23,1259.0
535,5,270.5,22,1170.0
536,6,325.145,21,1193.0
537,5,290.13,20,1138.0
538,5,316.56,24,1395.0
539,4,261.0,22,1232.0
540,5,324.515,22,1246.0
541,6,327.28,23,1270.0
542,5,301.065,21,1201.0
543,5,301.26,23,1329.0
544,5,317.045,20,1266.0
545,5,278.275,22,1193.0
546,5,299.585,23,1285.0
547,5,310.8,20,1164.0
548,5,311.1,21,1150.0
549,6,347.85,24,1333.0
550,5,322.05,20,1143.0
551,5,307.81,21,1169.0
552,6,330.715,25,1391.0
553,5,292.505,23,1260.0
554,6,337.2,24,1342.0
555,5,315.035,25,1437.0
556,6,347.765,22,1246.0
557,6,377.955,24,1390.0
558,5,308.495,23,1352.0
559,6,326.945,23,1270.0
560,6,325.05,22,1250.0
561,6,329.695,22,1223.0
562,6,357.33,22,1203.0
563,5,310.475,22,1187.0
564,6,330.555,22,1254.0
565,6,357.915,21,1200.0
566,5,313.635,23,1293.0
567,6,332.59,23,1288.0
568,5,280.335,23,1293.0
569,5,320.435,22,1256.0
570,5,275.555,22,1268.0
571,6,333.62,21,1174.0
572,5,319.765,22,1261.0
573,5,319.395,21,1183.0
574,6,377.23,21,1238.0
575,6,347.35,22,1263.0
576,6,355.905,24,1341.0
577,6,363.815,22,1209.0
578,6,345.075,23,1317.0
579,6,382.9,21,1249.0
580,5,321.905,22,1245.0
581,7,390.515,22,1253.0
582,6,353.615,21,1158.0
583,6,351.87,24,1330.0
584,6,362.835,24,1349.0
585,6,336.975,22,1232.0
586,7,403.615,22,1243.0
587,6,369.225,28,1610.0
588,6,346.855,20,1114.0
589,6,344.995,21,1144.0
590,7,390.6,22,1229.0
591,7,400.865,22,1275.0
592,7,389.065,21,1177.0
593,6,358.505,22,1225.0
594,7,421.885,25,1414.0
595,7,420.125,26,1422.0
596,6,376.965,25,1375.0
597,6,357.555,22,1208.0
598,7,406.265,23,1315.0
599,7,425.64,23,1280.0
600,7,391.605,23,1280.0
601,7,424.07,22,1245.0
602,7,382.005,22,1228.0
603,6,371.71,22,1231.0
604,7,413.96,23,1310.0
605,8,456.51,24,1379.0
606,7,390.235,25,1425.0
607,6,367.025,22,1231.0
608,7,416.335,24,1331.0
609,8,478.79,25,1485.0
610,8,451.325,25,1410.0
611,7,427.085,24,1406.0
612,8,442.11,23,1390.0
613,7,414.37,24,1371.0
614,7,423.13,24,1388.0
615,7,401.93,23,1257.0
616,7,417.48,28,1562.0
617,7,431.86,24,1365.0
618,7,423.39,29,1668.0
619,7,393.43,25,1430.0
620,7,419.46,25,1372.0
621,8,470.71,25,1419.0
622,8,485.935,23,1307.0
623,8,489.315,24,1344.0
624,8,463.25,23,1269.0
625,8,445.585,25,1392.0
626,8,446.535,25,1363.0
627,8,480.065,26,1444.0
628,8,461.75,22,1241.0
629,7,387.295,22,1306.0
630,8,442.595,23,1220.0
631,7,435.75,24,1340.0
632,7,416.935,22,1224.0
633,8,440.4,24,1373.0
634,8,449.57,21,1196.0
635,7,406.8,24,1404.0
636,8,482.8,24,1366.0
637,8,466.61,24,1337.0
638,8,477.64,26,1480.0
639,8,483.12,23,1340.0
640,9,508.495,27,1469.0
641,9,511.14,28,1506.0
642,8,487.9,25,1393.0
643,8,449.48,23,1307.0
644,8,474.66,25,1430.0
645,8,487.6,22,1273.0
646,8,491.425,23,1304.0
647,7,413.58,23,1289.0
648,8,442.32,24,1366.0
649,7,422.835,25,1424.0
650,8,439.605,24,1345.0
651,8,466.475,23,1275.0
652,8,458.395,24,1390.0
653,9,505.935,23,1317.0
654,6,373.455,27,1503.0
655,7,416.605,22,1298.0
656,8,475.445,22,1248.0
657,8,470.635,28,1542.0
658,8,436.485,22,1261.0
659,7,422.915,23,1294.0
660,8,465.955,23,1275.0
661,8,464.315,25,1377.0
662,9,493.69,26,1459.0
663,8,481.18,25,1426.0
664,8,477.68,28,1501.0
665,9,528.225,28,1587.0
666,8,469.465,25,1344.0
667,7,429.53,29,1574.0
668,9,514.99,25,1387.0
669,8,459.925,24,1336.0
670,10,565.26,24,1333.0
671,9,527.12,27,1564.0
672,8,454.725,24,1365.0
673,8,472.485,24,1356.0
674,8,455.34,26,1416.0
675,9,497.825,23,1326.0
676,9,510.26,25,1377.0
677,9,532.325,24,1336.0
678,10,550.31,24,1384.0
679,9,513.755,27,1527.0
680,9,539.915,26,1543.0
681,8,479.87,28,1514.0
682,9,526.98,27,1504.0
683,9,517.45,23,1333.0
684,9,500.595,24,1403.0
685,9,505.445,24,1432.0
686,8,464.72,24,1332.0
687,7,422.455,24,1365.0
688,8,472.46,23,1296.0
689,8,454.155,24,1339.0
690,7,402.155,22,1258.0
691,8,460.755,24,1346.0
692,7,432.35,22,1262.0
693,7,411.775,24,1339.0
694,7,421.305,26,1479.0
695,8,472.745,27,1497.0
696,9,509.555,24,1389.0
697,9,490.97,26,1466.0
698,9,521.05,25,1396.0
699,9,529.495,25,1436.0
700,9,519.965,25,1386.0
701,9,525.915,26,1496.0
702,10,568.24,28,1589.0
703,10,562.235,27,1535.0
704,9,517.115,25,1339.0
705,9,516.475,32,1783.0
706,10,555.18,27,1508.0
707,9,533.735,25,1403.0
708,8,459.805,25,1402.0
709,9,500.165,24,1393.0
710,9,519.11,32,1765.0
711,8,476.145,25,1398.0
712,9,521.4,26,1448.0
713,10,556.305,30,1698.0
714,10,553.215,26,1446.0
715,9,507.15,24,1394.0
716,9,528.445,24,1371.0
717,9,520.375,25,1379.0
718,9,528.425,23,1331.0
719,9,527.16,27,1490.0
720,10,582.255,26,1458.0
721,10,573.675,26,1476.0
722,10,565.47,26,1455.0
723,9,512.84,27,1543.0
724,9,535.97,27,1529.0
725,10,566.89,27,1454.0
726,8,479.62,24,1350.0
727,9,500.65,26,1443.0
728,10,548.66,24,1375.0
729,9,494.465,25,1445.0
730,9,534.92,28,1536.0
731,10,545.93,27,1474.0
732,9,541.68,24,1419.0
733,9,536.76,26,1447.0
734,9,506.805,25,1434.0
735,9,527.985,28,1550.0
736,8,477.835,28,1545.0
737,9,504.455,25,1378.0
738,8,483.805,29,1635.0
739,8,486.955,24,1369.0
740,9,505.09,28,1548.0
741,9,545.305,24,1363.0
742,9,507.2,26,1427.0
743,9,529.94,26,1440.0
744,9,491.34,28,1561.0
745,9,520.42,28,1568.0
746,8,470.84,26,1457.0
747,9,501.99,24,1396.0
748,9,539.03,25,1404.0
749,9,487.655,26,1486.0
750,8,474.86,26,1399.0
751,8,457.92,23,1327.0
752,9,530.495,28,1616.0
753,9,493.41,29,1601.0
754,9,524.83,30,1699.0
755,8,454.41,26,1466.0
756,9,525.875,31,1837.0
757,8,490.65,27,1549.0
758,9,538.7,26,1450.0
759,9,525.695,25,1418.0
760,8,474.02,23,1306.0
761,9,521.33,24,1412.0
762,9,541.885,27,1507.0
763,9,512.265,26,1460.0
764,9,504.19,24,1388.0
765,8,485.185,28,1523.0
766,8,485.185,25,1431.0
767,9,520.94,25,1403.0
768,10,557.41,26,1465.0
769,10,563.535,24,1396.0
770,9,529.84,25,1394.0
771,10,583.34,32,1749.0
772,10,565.31,25,1468.0
773,10,563.615,25,1452.0
774,9,499.92,24,1332.0
775,10,594.115,27,1480.0
776,10,594.725,26,1440.0
777,9,550.645,27,1559.0
778,9,527.15,26,1453.0
779,9,545.74,25,1409.0
780,10,585.475,33,1884.0
781,9,529.655,29,1628.0
782,10,587.57,25,1402.0
783,9,541.92,25,1458.0
784,8,485.505,24,1335.0
785,8,477.595,26,1506.0
786,9,511.55,27,1492.0
787,9,535.42,27,1585.0
788,9,511.345,23,1308.0
789,9,520.76,24,1340.0
790,8,490.985,29,1635.0
791,8,469.58,24,1393.0
792,9,502.355,26,1470.0
793,8,482.18,26,1512.0
794,8,482.99,26,1429.0
795,9,539.785,26,1447.0
796,9,499.53,27,1520.0
797,9,534.88,23,1357.0
798,9,491.935,25,1412.0
799,9,531.935,26,1446.0
800,9,533.6,26,1499.0
801,8,477.87,27,1452.0
802,8,484.12,25,1436.0
803,10,568.625,26,1462.0
804,8,477.515,27,1513.0
805,9,511.93,29,1598.0
806,9,518.825,28,1599.0
807,8,475.52,28,1586.0
808,9,497.5,23,1310.0
809,8,462.215,25,1405.0
810,9,519.235,24,1368.0
811,10,552.885,25,1448.0
812,10,596.095,26,1485.0
813,8,435.495,26,1500.0
814,9,503.895,28,1569.0
815,9,492.43,24,1370.0
816,9,524.15,26,1474.0
817,9,536.48,27,1546.0
818,9,533.74,26,1451.0
819,9,506.895,25,1411.0
820,9,515.775,27,1500.0
821,9,542.18,32,1790.0
822,9,512.17,25,1413.0
823,8,459.145,23,1316.0
824,10,566.295,27,1460.0
825,10,574.955,26,1426.0
826,10,572.83,26,1427.0
827,9,540.055,26,1424.0
828,10,590.92,24,1387.0
829,10,572.095,26,1452.0
830,9,544.775,25,1427.0
831,8,482.23,24,1363.0
832,8,485.275,24,1391.0
833,9,502.565,27,1547.0
834,8,482.4,26,1457.0
835,9,493.885,28,1567.0
836,9,513.41,27,1516.0
837,8,490.565,26,1454.0
838,9,511.915,26,1418.0
839,9,501.825,26,1447.0
840,9,508.115,26,1442.0
841,9,542.275,25,1406.0
842,9,497.56,27,1542.0
843,9,496.095,30,1703.0
844,9,510.9,24,1369.0
845,10,553.93,26,1478.0
846,9,503.135,28,1605.0
847,9,531.995,26,1506.0
848,9,536.6,27,1554.0
849,9,537.82,26,1442.0
850,10,550.39,26,1458.0
851,9,499.155,22,1350.0
852,9,534.03,26,1402.0
853,8,460.35,25,1406.0
854,10,597.985,26,1444.0
855,9,502.595,25,1410.0
856,10,554.115,29,1628.0
857,9,544.055,27,1519.0
858,9,509.02,24,1375.0
859,9,533.385,24,1366.0
860,8,474.955,28,1561.0
861,9,520.705,25,1419.0
862,10,573.395,29,1656.0
863,9,534.575,28,1587.0
864,9,499.39,26,1406.0
865,9,523.465,23,1304.0
866,9,518.665,26,1441.0
867,9,494.165,26,1456.0
868,10,570.235,26,1432.0
869,10,564.895,28,1571.0
870,9,523.21,25,1398.0
871,9,490.025,25,1444.0
872,10,545.425,30,1627.0
873,10,572.09,28,1535.0
874,9,523.515,28,1592.0
875,9,536.685,29,1592.0
876,9,548.985,25,1397.0
877,10,553.765,30,1718.0
878,9,541.575,28,1616.0
879,9,495.33,25,1440.0
880,9,544.165,29,1639.0
881,10,559.015,26,1467.0
882,9,528.735,25,1382.0
883,10,593.995,28,1512.0
884,9,542.86,28,1605.0
885,10,559.595,26,1413.0
886,9,536.53,25,1425.0
887,9,509.67,25,1368.0
888,9,490.96,25,1420.0
889,9,539.475,27,1516.0
890,9,537.2,25,1407.0
891,9,502.04,26,1499.0
892,10,570.055,26,1478.0
893,11,614.595,28,1533.0
894,10,600.21,27,1480.0
895,10,552.125,26,1516.0
896,10,587.42,27,1546.0
897,10,566.62,27,1532.0
898,10,550.81,28,1514.0
899,9,541.895,34,1909.0
900,10,559.085,26,1459.0
901,10,552.455,28,1612.0
902,9,540.065,28,1587.0
903,11,608.215,28,1563.0
904,10,579.675,28,1536.0
905,10,582.745,27,1526.0
906,10,590.06,26,1472.0
907,10,546.04,25,1398.0
908,10,598.24,28,1594.0
909,10,579.635,28,1575.0
910,9,499.53,26,1460.0
911,10,590.765,24,1365.0
912,10,577.05,26,1458.0
913,10,574.445,26,1453.0
914,11,606.02,26,1478.0
915,10,594.985,26,1420.0
916,11,617.455,23,1367.0
917,10,552.765,25,1461.0
918,10,590.895,26,1463.0
919,10,574.27,24,1375.0
920,10,551.38,26,1455.0
921,8,478.98,24,1343.0
922,9,543.39,24,1395.0
923,10,554.545,24,1384.0
924,10,589.815,27,1510.0
925,10,563.66,29,1594.0
926,10,572.475,30,1661.0
927,9,528.115,29,1634.0
928,9,529.84,26,1516.0
929,11,611.15,28,1629.0
930,9,513.815,26,1468.0
931,10,568.245,27,1519.0
932,9,498.175,26,1459.0
933,9,495.63,29,1584.0
934,8,470.18,25,1413.0
935,9,511.605,26,1502.0
936,9,526.14,28,1561.0
937,9,504.705,26,1456.0
938,9,516.575,24,1398.0
939,9,527.01,29,1588.0
940,9,543.04,27,1551.0
941,9,526.27,25,1370.0
942,10,561.12,28,1604.0
943,9,539.95,24,1406.0
944,10,577.82,32,1787.0
945,10,587.415,24,1379.0
946,9,533.51,26,1483.0
947,9,517.44,27,1505.0
948,10,558.255,28,1548.0
949,10,554.68,27,1478.0
950,9,535.72,28,1591.0
951,9,543.7,24,1368.0
952,9,544.26,30,1660.0
953,10,574.215,31,1734.0
954,10,597.57,27,1527.0
955,9,520.85,27,1485.0
956,10,584.95,28,1590.0
957,10,568.09,25,1441.0
958,10,588.685,26,1466.0
959,10,574.475,24,1370.0
960,10,589.715,26,1476.0
