Generation,Score,Fitness,Best Score,Best Fitness
189,3,137.09,17,931.0
190,2,112.36,13,700.0
191,3,146.02,19,1042.0
192,3,162.14,20,1123.0
193,3,145.49,20,1074.0
194,3,148.34,21,1155.0
195,2,104.96,16,849.0
196,2,120.92,17,922.0
197,3,161.8,18,954.0
198,2,123.1,15,774.0
199,3,168.55,27,1441.0
200,4,196.39,21,1123.0
201,4,181.52,17,898.0
202,4,188.55,15,807.0
203,3,175.8,16,855.0
204,4,191.31,19,1021.0
205,4,194.61,20,1085.0
206,3,176.53,18,979.0
207,3,176.07,13,665.0
208,4,212.5,18,952.0
209,4,193.45,22,1177.0
210,4,233.12,22,1205.0
211,4,216.3,20,1077.0
212,4,222.16,19,1002.0
213,4,182.81,19,1016.0
214,4,210.64,25,1353.0
215,4,207.88,14,766.0
216,4,216.87,17,926.0
217,4,201.41,17,873.0
218,5,243.07,19,1018.0
219,5,252.67,20,1082.0
220,5,247.34,21,1133.0
221,4,201.13,19,1003.0
222,4,229.07,23,1233.0
223,4,212.26,22,1156.0
224,3,174.7,19,1041.0
225,4,208.69,16,856.0
226,4,191.88,18,956.0
227,4,192.55,18,965.0
228,4,216.0,23,1250.0
229,5,238.09,19,1026.0
230,5,253.47,20,1098.0
231,5,250.19,23,1234.0
232,5,232.91,18,949.0
233,5,261.66,22,1167.0
234,5,251.04,25,1351.0
235,4,225.05,22,1181.0
236,5,265.57,17,881.0
237,4,202.84,20,1062.0
238,4,221.72,18,953.0
239,5,249.16,19,1013.0
240,4,185.7,16,818.0
241,3,160.32,20,1065.0
242,4,200.25,16,840.0
243,4,225.4,19,1020.0
244,3,179.16,18,958.0
245,4,209.43,20,1113.0
246,4,203.15,19,1026.0
247,4,212.56,20,1074.0
248,4,228.16,16,861.0
249,4,228.81,24,1290.0
250,4,211.74,16,853.0
251,4,199.55,19,1013.0
252,4,230.71,20,1063.0
253,5,243.51,21,1130.0
254,4,229.24,17,907.0
255,4,226.45,17,924.0
256,4,203.56,20,1064.0
257,4,203.32,16,858.0
258,5,241.44,21,1127.0
259,4,222.14,17,946.0
260,5,259.08,18,971.0
261,5,267.83,18,959.0
262,5,242.84,21,1121.0
263,5,261.16,22,1168.0
264,5,252.84,20,1053.0
265,4,231.4,18,974.0
266,5,248.48,18,975.0
267,4,225.44,18,964.0
268,5,246.75,16,847.0
269,5,248.48,19,1011.0
270,4,207.71,20,1074.0
271,4,226.44,18,972.0
272,4,230.56,17,909.0
273,4,232.55,22,1215.0
274,4,201.69,20,1077.0
275,5,248.64,20,1060.0
276,4,215.3,18,965.0
277,5,243.79,16,888.0
278,5,279.4,20,1063.0
279,6,302.03,23,1252.0
280,5,242.32,16,850.0
281,5,278.61,18,969.0
282,4,206.06,22,1163.0
283,5,259.64,21,1122.0
284,4,231.45,21,1112.0
285,5,264.23,24,1258.0
286,4,221.67,15,795.0
287,5,266.3,19,1025.0
288,5,241.18,17,901.0
289,4,191.27,17,909.0
290,5,255.45,20,1076.0
291,5,255.0,22,1171.0
292,4,221.63,16,854.0
293,5,259.03,19,999.0
294,6,301.79,22,1192.0
295,5,280.43,22,1169.0
296,5,241.6,19,1025.0
297,4,220.57,19,1030.0
298,5,279.06,19,1049.0
299,5,281.2,23,1212.0
300,5,246.63,20,1078.0
301,6,323.25,20,1057.0
302,6,303.09,21,1109.0
303,5,265.44,18,978.0
304,5,278.41,26,1392.0
305,5,264.44,18,988.0
306,4,233.44,21,1130.0
307,5,268.2,22,1157.0
308,5,288.06,23,1247.0
309,5,269.82,19,1029.0
310,5,253.35,19,1008.0
311,6,308.13,23,1207.0
312,5,267.53,19,1016.0
313,5,279.82,18,953.0
314,4,238.97,19,1038.0
315,5,249.11,18,969.0
316,5,246.91,22,1187.0
317,5,269.16,23,1244.0
318,5,281.31,21,1151.0
319,5,280.28,25,1375.0
320,5,269.3,18,974.0
321,5,284.99,20,1090.0
322,5,280.38,21,1152.0
323,5,271.07,20,1074.0
324,5,251.25,18,964.0
325,5,266.03,20,1086.0
326,5,241.29,20,1083.0
327,4,233.39,18,983.0
328,5,265.33,22,1205.0
329,5,246.34,18,943.0
330,4,210.98,17,910.0
331,5,280.62,22,1182.0
332,5,259.37,21,1114.0
333,5,286.63,24,1301.0
334,5,236.52,17,909.0
335,6,302.28,22,1176.0
336,5,288.86,19,1002.0
337,4,216.02,18,994.0
338,4,197.46,17,897.0
339,5,251.02,19,1005.0
340,6,316.72,20,1077.0
341,4,224.76,18,961.0
342,6,326.08,21,1137.0
343,5,257.98,19,1015.0
344,5,283.78,20,1051.0
345,5,290.9,20,1072.0
346,4,205.32,22,1172.0
347,5,250.12,20,1074.0
348,5,236.71,19,1037.0
349,4,209.22,17,912.0
350,6,293.83,19,1005.0
351,5,267.37,26,1439.0
352,5,282.87,20,1073.0
353,5,270.21,20,1043.0
354,5,258.03,19,1013.0
355,5,273.14,21,1132.0
356,5,266.62,24,1288.0
357,5,236.93,21,1145.0
358,5,265.79,19,1024.0
359,5,257.49,22,1212.0
360,5,242.87,19,1025.0
361,4,193.08,20,1050.0
362,5,282.25,23,1217.0
363,5,286.5,23,1205.0
364,5,274.31,18,959.0
365,5,274.31,19,1028.0
366,5,272.03,22,1153.0
367,5,263.27,18,957.0
368,5,260.74,19,1043.0
369,6,302.52,20,1083.0
370,5,282.67,23,1284.0
371,7,350.66,28,1517.0
372,6,320.73,19,1017.0
373,6,304.57,18,966.0
374,6,327.02,22,1170.0
375,6,340.48,18,968.0
376,5,239.91,19,1018.0
377,6,299.18,23,1253.0
378,5,269.66,24,1268.0
379,6,350.35,24,1277.0
380,5,264.47,21,1135.0
381,6,325.09,20,1095.0
382,5,240.88,19,1023.0
383,5,270.29,17,916.0
384,5,275.47,21,1124.0
385,6,314.0,23,1266.0
386,5,285.46,22,1174.0
387,6,301.77,20,1075.0
388,6,330.39,19,1041.0
389,5,257.94,19,1030.0
390,5,291.47,25,1354.0
391,5,240.03,17,896.0
392,5,293.61,20,1055.0
393,5,248.59,18,951.0
394,4,234.08,24,1258.0
395,5,250.0,22,1163.0
396,5,256.14,21,1154.0
397,5,257.74,23,1227.0
398,4,214.56,20,1083.0
399,5,253.0,23,1251.0
400,5,247.56,25,1350.0
401,4,223.9,20,1127.0
402,5,248.12,16,881.0
403,5,239.49,22,1190.0
404,4,223.93,18,966.0
405,5,265.97,19,1028.0
406,5,248.84,18,947.0
407,5,255.01,20,1056.0
408,5,261.25,22,1172.0
409,5,260.0,20,1108.0
410,5,252.09,18,977.0
411,5,262.93,22,1189.0
412,5,254.05,25,1352.0
413,6,328.72,21,1147.0
414,6,325.08,19,1030.0
415,5,279.84,26,1401.0
416,6,297.66,20,1066.0
417,5,271.63,23,1289.0
418,6,305.56,20,1062.0
419,5,259.9,23,1212.0
420,5,257.81,20,1095.0
421,5,255.13,20,1068.0
422,5,272.81,19,1060.0
423,4,237.57,23,1240.0
424,5,271.06,28,1506.0
425,4,233.04,20,1110.0
426,5,246.96,19,996.0
427,6,327.36,25,1339.0
428,5,248.15,19,1020.0
429,6,327.72,19,1022.0
430,4,237.29,24,1315.0
431,5,238.08,18,973.0
432,6,327.06,17,1021.0
433,4,228.12,20,1069.0
434,4,237.74,19,1034.0
435,5,281.01,19,995.0
436,5,263.99,21,1115.0
437,6,315.0,20,1093.0
438,5,284.76,20,1085.0
439,4,233.12,21,1143.0
440,6,314.86,22,1191.0
441,5,266.41,20,1056.0
442,6,296.34,21,1117.0
443,6,317.49,24,1300.0
444,5,254.51,20,1055.0
445,6,304.51,19,987.0
446,6,309.42,19,1011.0
447,5,277.21,18,1004.0
448,5,281.18,20,1071.0
449,5,289.95,21,1170.0
450,5,290.99,21,1095.0
451,5,260.6,18,985.0
452,5,281.09,19,993.0
453,6,309.02,21,1077.0
454,5,283.36,24,1275.0
455,6,335.92,21,1098.0
456,6,313.54,19,1040.0
457,5,289.99,23,1192.0
458,6,310.15,24,1326.0
459,6,319.41,20,1084.0
460,5,267.66,21,1120.0
461,5,278.23,22,1175.0
462,6,302.92,23,1212.0
463,6,311.07,22,1197.0
464,6,300.31,25,1341.0
465,6,326.31,29,1532.0
466,6,306.85,21,1139.0
467,5,279.6,21,1151.0
468,5,258.56,20,1075.0
469,6,299.38,22,1155.0
470,6,337.88,25,1357.0
471,6,306.28,18,971.0
472,6,295.6,24,1312.0
473,6,319.13,23,1242.0
474,5,288.3,21,1127.0
475,5,275.02,18,961.0
476,5,241.32,20,1060.0
477,5,274.24,26,1378.0
478,5,279.85,20,1093.0
479,5,247.29,20,1036.0
480,5,291.04,23,1225.0
481,5,273.89,17,913.0
482,6,346.22,21,1121.0
483,6,298.61,22,1166.0
484,5,245.61,21,1117.0
485,5,289.29,26,1411.0
486,5,272.91,26,1391.0
487,5,245.41,18,983.0
488,4,227.35,18,983.0
489,5,282.6,21,1104.0
490,5,285.02,20,1085.0
491,5,291.5,19,1008.0
492,6,304.4,20,1061.0
493,4,231.41,19,1014.0
494,5,281.79,24,1279.0
495,5,280.12,19,1017.0
496,5,292.36,27,1467.0
497,5,257.47,25,1380.0
498,5,249.79,19,1047.0
499,7,366.15,26,1390.0
500,4,223.29,19,1059.0
501,5,264.37,19,1032.0
502,4,211.74,20,1084.0
503,5,255.35,26,1388.0
504,5,251.32,21,1138.0
505,5,273.35,20,1133.0
506,6,299.21,19,1027.0
507,5,283.89,22,1191.0
508,6,315.37,22,1171.0
509,6,305.35,20,1091.0
510,6,295.85,21,1171.0
511,5,243.77,21,1139.0
512,4,236.88,19,1001.0
513,5,268.93,21,1148.0
514,4,236.3,22,1207.0
515,5,287.3,21,1215.0
516,5,249.95,25,1351.0
517,5,267.08,17,930.0
518,6,313.59,21,1151.0
519,6,291.1,21,1119.0
520,6,308.49,20,1084.0
521,6,299.59,25,1357.0
522,6,296.36,24,1297.0
523,7,356.9,23,1255.0
524,6,330.07,24,1330.0
525,6,304.57,21,1141.0
526,6,325.61,19,1046.0
527,5,273.22,22,1182.0
528,5,279.52,23,1281.0
529,5,292.17,22,1188.0
530,6,304.09,22,1193.0
531,5,275.54,22,1226.0
532,6,304.32,22,1154.0
533,6,336.62,23,1227.0
534,6,301.93,20,1056.0
535,5,276.88,21,1144.0
536,6,297.38,19,1030.0
537,5,282.85,20,1094.0
538,6,313.0,22,1176.0
539,6,337.04,25,1337.0
540,6,297.81,22,1183.0
541,6,316.54,24,1319.0
542,6,347.06,26,1426.0
543,6,335.81,20,1067.0
544,5,256.39,21,1110.0
545,6,318.25,26,1379.0
546,7,365.04,25,1380.0
547,6,338.72,24,1307.0
548,6,309.4,23,1299.0
549,5,270.37,23,1247.0
550,5,295.15,20,1089.0
551,5,292.29,23,1243.0
552,5,248.7,19,1036.0
553,6,295.86,20,1101.0
554,6,322.7,22,1211.0
555,6,295.53,23,1229.0
556,6,333.56,30,1615.0
557,6,302.15,26,1395.0
558,7,352.58,22,1246.0
559,7,377.51,22,1169.0
560,5,289.96,22,1202.0
561,6,320.93,25,1328.0
562,6,335.75,20,1076.0
563,6,324.02,22,1189.0
564,7,362.15,21,1133.0
565,6,327.3,23,1262.0
566,6,343.72,23,1248.0
567,6,297.15,24,1358.0
568,6,331.09,18,1004.0
569,5,263.95,22,1187.0
570,7,371.31,20,1099.0
571,7,358.84,25,1396.0
572,6,320.59,24,1288.0
573,6,307.35,24,1293.0
574,6,306.91,25,1353.0
575,6,316.68,21,1150.0
576,6,297.08,20,1075.0
577,6,308.59,18,976.0
578,6,321.74,23,1266.0
579,7,381.62,23,1244.0
580,6,310.57,22,1157.0
581,6,342.29,26,1426.0
582,6,342.37,22,1211.0
583,5,274.8,23,1252.0
584,6,349.62,24,1315.0
585,6,318.47,22,1213.0
586,6,343.59,20,1110.0
587,6,346.11,26,1417.0
588,6,305.58,25,1317.0
589,5,290.02,21,1133.0
590,6,332.42,28,1514.0
591,6,342.96,22,1172.0
592,7,358.42,24,1282.0
593,6,327.07,24,1335.0
594,6,336.28,23,1211.0
595,7,371.45,23,1231.0
596,6,342.01,27,1512.0
597,7,379.05,23,1233.0
598,6,304.91,23,1319.0
599,5,289.05,22,1152.0
600,7,354.25,22,1168.0
601,7,381.89,23,1243.0
602,5,267.8,25,1359.0
603,6,299.56,23,1243.0
604,6,339.98,21,1164.0
605,6,323.79,28,1563.0
606,6,304.4,23,1252.0
607,6,337.9,25,1398.0
608,7,379.54,28,1559.0
609,8,415.5,26,1425.0
610,6,314.59,21,1132.0
611,5,258.73,24,1315.0
612,6,305.55,24,1358.0
613,5,277.77,18,991.0
614,6,298.32,24,1268.0
615,6,312.01,22,1197.0
616,6,319.81,22,1199.0
617,5,251.34,21,1168.0
618,7,367.52,26,1454.0
619,6,303.46,20,1086.0
620,5,291.49,19,1043.0
621,7,357.73,22,1193.0
622,5,288.08,19,1033.0
623,6,302.64,25,1357.0
624,6,337.53,29,1580.0
625,6,330.81,23,1241.0
626,7,363.7,23,1237.0
627,7,366.59,26,1429.0
628,6,343.96,22,1175.0
629,6,318.02,22,1172.0
630,6,338.68,26,1427.0
631,5,281.93,17,943.0
632,5,295.39,23,1273.0
633,6,303.72,20,1085.0
634,6,347.63,24,1292.0
635,6,314.39,22,1257.0
636,5,293.71,29,1570.0
637,7,373.91,24,1296.0
638,7,360.24,25,1387.0
639,7,381.42,26,1446.0
640,7,381.35,24,1293.0
641,7,358.23,22,1191.0
642,6,325.8,22,1184.0
643,5,284.74,24,1315.0
644,6,319.45,21,1152.0
645,6,355.9,22,1228.0
646,6,306.08,23,1246.0
647,6,325.17,24,1336.0
648,7,369.58,21,1164.0
649,6,334.13,24,1316.0
650,6,352.58,23,1257.0
651,6,311.07,22,1192.0
652,6,321.41,23,1237.0
653,6,312.3,23,1259.0
654,7,370.81,25,1361.0
655,6,305.07,24,1291.0
656,7,387.23,24,1316.0
657,5,272.11,21,1139.0
658,6,300.82,24,1299.0
659,5,257.64,22,1204.0
660,5,283.22,20,1083.0
661,5,271.83,18,989.0
662,5,286.51,26,1409.0
663,7,359.97,22,1179.0
664,7,358.49,24,1331.0
665,6,299.74,22,1210.0
666,5,289.16,23,1284.0
667,6,303.06,23,1266.0
668,6,301.61,23,1207.0
669,6,311.79,23,1288.0
670,6,353.44,22,1198.0
671,5,284.26,21,1142.0
672,6,310.28,25,1387.0
673,6,306.59,25,1389.0
674,7,374.37,23,1240.0
675,6,302.75,20,1105.0
676,6,312.79,21,1125.0
677,6,317.63,20,1085.0
678,6,323.0,19,1036.0
679,6,348.21,24,1289.0
680,6,310.41,28,1521.0
681,6,351.42,25,1347.0
682,6,331.14,21,1197.0
683,6,345.75,25,1341.0
684,6,352.3,29,1599.0
685,6,329.18,23,1229.0
686,7,368.84,24,1370.0
687,6,314.78,21,1166.0
688,6,340.98,22,1199.0
689,6,325.1,22,1206.0
690,7,390.85,23,1271.0
691,6,353.99,23,1284.0
692,6,353.94,26,1440.0
693,6,313.67,23,1249.0
694,5,247.52,24,1294.0
695,6,304.88,25,1354.0
696,6,302.77,25,1351.0
697,7,360.44,28,1565.0
698,6,300.88,23,1284.0
699,6,311.88,24,1311.0
700,6,350.28,21,1155.0
701,6,314.48,19,1061.0
702,6,336.45,22,1214.0
703,6,356.42,22,1201.0
704,7,388.19,25,1369.0
705,7,359.83,23,1229.0
706,7,376.9,27,1438.0
707,6,320.49,23,1242.0
708,7,391.45,26,1417.0
709,8,415.91,23,1259.0
710,6,354.74,24,1296.0
711,7,366.14,23,1262.0
712,6,345.67,21,1134.0
713,7,371.07,29,1635.0
714,6,351.31,22,1204.0
715,6,305.87,19,1033.0
716,7,375.6,19,1041.0
717,8,411.43,26,1429.0
718,7,375.51,23,1281.0
719,7,363.16,23,1281.0
720,7,386.27,23,1250.0
721,7,370.32,21,1117.0
722,7,358.52,24,1313.0
723,6,326.1,22,1178.0
724,6,298.57,25,1341.0
725,7,359.95,25,1394.0
726,6,308.05,20,1072.0
727,6,315.35,23,1253.0
728,7,361.11,21,1153.0
729,6,342.04,22,1185.0
730,6,341.66,24,1304.0
731,6,331.04,21,1157.0
732,7,354.48,21,1170.0
733,6,304.56,21,1144.0
734,5,261.18,22,1176.0
735,6,332.91,21,1138.0
736,5,299.18,18,997.0
737,6,341.59,22,1188.0
738,7,378.26,28,1530.0
739,5,283.49,19,1026.0
740,6,320.86,21,1129.0
741,5,298.22,24,1321.0
742,5,293.49,22,1205.0
743,6,310.11,28,1555.0
744,6,351.22,22,1175.0
745,5,268.04,27,1497.0
746,6,302.32,18,966.0
747,7,371.88,19,1069.0
748,6,328.91,30,1639.0
749,7,373.14,21,1140.0
750,7,407.7,25,1372.0
751,7,379.24,26,1469.0
752,7,353.19,30,1645.0
753,7,373.33,25,1353.0
754,7,370.34,22,1219.0
755,7,399.53,23,1269.0
756,7,371.18,26,1414.0
757,7,358.13,23,1280.0
758,6,314.04,22,1162.0
759,6,351.82,25,1366.0
760,7,359.3,23,1246.0
761,6,315.84,27,1433.0
762,6,321.93,21,1143.0
763,7,368.75,21,1134.0
764,7,379.51,22,1178.0
765,6,327.8,21,1168.0
766,6,347.49,28,1542.0
767,6,354.83,24,1320.0
768,8,423.0,23,1274.0
769,5,291.04,20,1075.0
770,7,374.18,26,1430.0
771,7,374.19,23,1272.0
772,6,314.89,24,1352.0
773,6,352.14,21,1163.0
774,6,327.99,23,1292.0
775,5,291.81,26,1405.0
776,7,368.99,27,1514.0
777,6,319.6,22,1253.0
778,6,324.23,23,1273.0
779,7,397.08,28,1524.0
780,5,281.52,22,1198.0
781,7,374.2,24,1350.0
782,7,367.97,23,1343.0
783,8,458.93,27,1479.0
784,8,444.72,27,1493.0
785,6,356.31,27,1497.0
786,7,396.56,28,1529.0
787,8,439.33,27,1439.0
788,8,430.16,34,1865.0
789,7,393.74,24,1334.0
790,7,388.25,24,1339.0
791,7,390.51,25,1375.0
792,7,394.33,23,1284.0
793,6,347.87,22,1228.0
794,8,426.89,27,1506.0
795,7,358.67,25,1369.0
796,8,449.82,31,1671.0
797,6,351.68,21,1173.0
798,7,410.93,27,1511.0
799,7,387.84,27,1480.0
800,7,363.41,23,1296.0
801,8,432.19,26,1450.0
802,7,410.74,26,1409.0
803,7,394.51,35,1934.0
804,7,369.08,24,1306.0
805,6,345.52,22,1263.0
806,7,365.05,20,1097.0
807,8,438.41,24,1326.0
808,7,394.08,25,1363.0
809,6,315.33,23,1278.0
810,7,405.76,23,1253.0
811,6,343.65,23,1223.0
812,5,280.57,20,1087.0
813,6,348.48,23,1232.0
814,6,343.84,24,1287.0
815,6,338.96,24,1316.0
816,5,288.43,21,1131.0
817,6,346.51,23,1226.0
818,6,351.2,22,1202.0
819,6,309.53,21,1167.0
820,6,324.87,20,1087.0
821,6,333.94,22,1201.0
822,6,304.16,26,1402.0
823,5,292.51,20,1044.0
824,6,330.82,23,1273.0
825,6,341.89,24,1276.0
826,6,345.72,24,1358.0
827,7,379.98,28,1532.0
828,5,291.59,23,1291.0
829,7,367.07,21,1153.0
830,6,305.73,23,1261.0
831,6,343.23,22,1198.0
832,6,313.68,23,1236.0
833,6,349.59,28,1546.0
834,6,307.74,19,1015.0
835,5,260.65,20,1125.0
836,6,336.87,22,1216.0
837,8,410.86,23,1274.0
838,6,314.36,23,1230.0
839,6,305.81,20,1080.0
840,7,360.8,21,1124.0
841,6,323.58,22,1189.0
842,5,291.58,20,1046.0
843,6,329.64,26,1375.0
844,5,292.58,21,1098.0
845,7,394.66,25,1369.0
846,6,305.3,22,1180.0
847,5,267.06,22,1209.0
848,7,375.3,21,1151.0
849,5,284.41,24,1282.0
850,8,411.72,24,1341.0
851,7,359.8,24,1313.0
852,6,319.39,25,1374.0
853,8,444.79,24,1279.0
854,6,334.24,24,1304.0
855,6,302.47,25,1382.0
856,6,353.69,24,1297.0
857,7,366.2,24,1325.0
858,6,352.2,25,1396.0
859,6,353.18,25,1377.0
860,5,298.5,25,1417.0
861,7,354.38,21,1146.0
862,7,383.87,22,1206.0
863,6,322.88,19,1045.0
864,6,318.28,27,1483.0
865,6,321.98,20,1079.0
866,5,281.31,23,1273.0
867,6,328.66,25,1418.0
868,6,306.95,23,1252.0
869,6,305.3,20,1083.0
870,5,287.07,21,1154.0
871,5,266.1,24,1273.0
872,6,311.96,26,1455.0
873,6,325.57,24,1317.0
874,6,309.64,20,1079.0
875,6,308.86,22,1206.0
876,6,314.9,20,1117.0
877,6,317.41,25,1342.0
878,5,289.6,22,1176.0
879,6,317.3,22,1183.0
880,6,336.09,20,1121.0
881,6,340.06,21,1148.0
882,7,399.03,28,1555.0
883,8,432.34,22,1247.0
884,7,357.91,22,1206.0
885,7,384.0,22,1213.0
886,6,331.62,20,1081.0
887,6,318.76,23,1215.0
888,6,309.52,24,1272.0
889,6,327.13,22,1193.0
890,7,363.65,21,1194.0
891,7,378.74,26,1415.0
892,6,334.08,22,1211.0
893,7,364.25,23,1265.0
894,6,337.35,27,1456.0
895,7,356.1,20,1059.0
896,6,320.53,18,969.0
897,5,290.82,20,1068.0
898,7,407.59,26,1429.0
899,5,289.11,21,1164.0
900,7,378.07,29,1583.0
901,6,337.15,21,1126.0
902,6,341.19,23,1314.0
903,6,305.34,21,1137.0
904,5,291.18,19,1064.0
905,8,426.38,27,1488.0
906,6,307.78,21,1149.0
907,7,361.96,21,1146.0
908,6,309.94,24,1346.0
909,6,325.64,21,1161.0
910,6,343.13,25,1398.0
911,6,334.77,27,1513.0
912,6,350.77,24,1311.0
913,6,306.08,21,1137.0
914,5,290.27,25,1349.0
915,6,337.8,24,1316.0
916,6,333.94,20,1064.0
917,6,331.03,20,1112.0
918,6,355.99,23,1290.0
919,7,372.32,22,1187.0
920,6,333.6,20,1098.0
921,6,307.67,23,1300.0
922,6,350.92,25,1390.0
923,6,351.65,22,1188.0
924,6,341.05,28,1516.0
925,6,329.51,24,1369.0
926,6,329.28,23,1284.0
927,7,358.57,20,1077.0
928,6,320.31,21,1133.0
929,6,319.22,26,1437.0
930,6,347.92,26,1437.0
931,8,416.69,27,1453.0
932,8,421.84,28,1517.0
933,7,371.81,23,1265.0
934,7,400.68,22,1215.0
935,7,388.72,29,1650.0
936,8,423.22,23,1251.0
937,7,403.71,23,1282.0
938,8,436.8,26,1454.0
939,7,374.83,23,1271.0
940,7,391.59,22,1227.0
941,7,369.83,24,1356.0
942,7,373.62,30,1648.0
943,7,416.33,28,1578.0
944,8,445.68,25,1367.0
945,7,416.58,28,1520.0
946,6,350.34,26,1407.0
947,7,375.98,23,1224.0
