Generation,Score,Fitness,Best Score,Best Fitness
190,1,36.19,5,210.0
191,1,39.13,4,160.0
192,1,32.74,4,162.0
193,1,35.63,4,162.0
194,1,36.99,4,161.0
195,1,41.39,4,159.0
196,1,39.96,3,117.0
197,1,33.67,4,160.0
198,1,37.13,4,166.0
199,1,31.48,4,154.0
200,1,40.4,4,162.0
201,1,31.82,4,160.0
202,1,35.89,4,162.0
203,1,40.19,4,162.0
204,1,32.34,4,161.0
205,1,34.65,3,112.0
206,1,36.24,5,213.0
207,1,45.49,5,213.0
208,1,48.21,4,160.0
209,1,37.49,4,159.0
210,1,41.42,4,164.0
211,1,35.3,4,158.0
212,1,33.97,3,110.0
213,1,44.72,5,211.0
214,1,39.1,5,219.0
215,1,38.05,4,167.0
216,1,39.51,5,220.0
217,1,37.94,3,113.0
218,1,40.77,5,217.0
219,1,39.98,4,162.0
220,1,41.78,4,158.0
221,1,43.03,4,162.0
222,1,48.78,4,164.0
223,1,38.16,4,166.0
224,1,43.3,3,120.0
225,1,41.62,4,159.0
226,1,46.45,4,170.0
227,1,47.44,5,217.0
228,1,41.97,3,172.0
229,1,49.04,5,216.0
230,1,44.28,5,220.0
231,1,38.53,4,162.0
232,1,43.89,6,264.0
233,1,49.09,5,211.0
234,1,44.84,6,266.0
235,1,47.95,4,170.0
236,1,44.48,3,172.0
237,1,47.69,6,271.0
238,1,40.72,5,215.0
239,1,47.84,5,211.0
240,1,39.41,4,168.0
241,1,40.34,4,166.0
242,1,41.35,3,172.0
243,1,40.69,4,171.0
244,1,32.21,3,112.0
245,1,38.36,4,165.0
246,1,41.65,5,214.0
247,1,45.62,5,216.0
248,1,44.61,5,210.0
249,1,48.11,5,211.0
250,1,42.46,6,264.0
251,1,44.74,4,165.0
252,1,47.25,5,220.0
253,1,48.39,5,223.0
254,1,40.84,5,216.0
255,1,51.79,3,172.0
256,1,57.4,8,388.0
257,1,59.01,6,266.0
258,1,47.81,6,272.0
259,1,45.39,5,220.0
260,1,50.25,5,219.0
261,1,47.69,5,224.0
262,1,56.43,5,234.0
263,1,45.48,4,169.0
264,1,44.65,4,164.0
265,1,50.44,5,207.0
266,1,38.65,5,217.0
267,1,53.67,6,340.0
268,1,44.71,3,172.0
269,1,42.25,3,116.0
270,1,49.07,3,172.0
271,1,54.92,5,218.0
272,1,55.67,7,330.0
273,1,38.18,3,172.0
274,1,45.18,5,210.0
275,1,54.34,5,222.0
276,1,47.88,4,237.0
277,1,65.94,5,297.0
278,1,54.09,7,315.0
279,1,53.25,7,397.0
280,1,49.74,3,172.0
281,1,55.04,11,653.0
282,1,48.54,4,231.0
283,1,53.83,7,315.0
284,1,47.14,6,334.0
285,1,58.27,7,324.0
286,1,60.28,11,557.0
287,2,68.63,6,282.0
288,1,61.39,7,333.0
289,1,65.09,13,662.0
290,1,59.34,5,291.0
291,1,63.25,9,438.0
292,1,52.9,8,470.0
293,1,55.84,5,228.0
294,1,53.63,4,236.0
295,1,52.33,6,271.0
296,2,68.07,10,509.0
297,2,68.64,9,467.0
298,1,56.27,5,288.0
299,1,55.39,5,295.0
300,1,64.75,7,337.0
301,1,54.29,5,302.0
302,1,60.49,9,443.0
303,1,52.52,7,330.0
304,1,62.87,6,354.0
305,2,67.2,7,403.0
306,2,70.97,8,383.0
307,2,77.32,9,446.0
308,1,59.02,8,405.0
309,2,70.45,13,680.0
310,2,74.27,8,394.0
311,2,88.69,8,388.0
312,2,77.76,9,434.0
313,2,95.87,18,949.0
314,2,97.42,11,584.0
315,2,87.89,10,502.0
316,2,70.96,10,495.0
317,2,84.11,10,510.0
318,2,69.15,17,883.0
319,1,53.35,6,274.0
320,2,97.53,13,656.0
321,2,95.15,12,611.0
322,2,73.75,9,468.0
323,1,64.11,16,842.0
324,2,90.43,15,765.0
325,1,55.61,7,341.0
326,1,64.48,8,389.0
327,2,92.62,15,776.0
328,2,85.0,12,637.0
329,1,69.1,17,918.0
330,1,68.48,12,627.0
331,2,82.48,12,597.0
332,2,88.75,12,614.0
333,2,107.13,15,803.0
334,2,90.24,16,840.0
335,2,83.28,13,672.0
336,3,131.57,13,691.0
337,2,110.22,15,798.0
338,3,134.14,16,849.0
339,2,111.61,17,909.0
340,2,92.99,14,726.0
341,2,96.73,16,850.0
342,2,121.56,17,879.0
343,2,94.33,19,1031.0
344,3,144.92,18,955.0
345,2,107.16,18,945.0
346,2,93.79,14,716.0
347,3,129.2,13,721.0
348,2,81.9,15,778.0
349,2,95.6,11,566.0
350,2,88.32,12,637.0
351,2,117.56,16,847.0
352,2,105.5,12,639.0
353,2,99.48,12,618.0
354,2,110.72,13,655.0
355,2,86.27,9,439.0
356,2,90.03,12,653.0
357,2,102.61,13,669.0
358,2,91.89,11,562.0
359,2,113.0,16,861.0
360,2,104.48,16,875.0
361,2,98.35,16,882.0
362,2,109.97,13,683.0
363,2,114.65,14,758.0
364,2,103.2,16,856.0
365,2,122.51,17,893.0
366,2,100.86,14,724.0
367,2,115.81,14,740.0
368,2,99.71,14,749.0
369,2,110.19,15,784.0
370,2,105.08,15,781.0
371,3,149.26,22,1175.0
372,3,139.65,18,981.0
373,2,122.59,15,809.0
374,2,96.11,10,523.0
375,2,98.05,12,646.0
376,2,104.14,15,791.0
377,2,102.3,14,755.0
378,2,120.14,11,560.0
379,3,144.03,17,908.0
380,2,98.41,12,636.0
381,2,114.22,14,740.0
382,2,105.45,16,873.0
383,2,99.04,13,709.0
384,2,90.12,14,742.0
385,2,81.66,12,645.0
386,2,91.08,12,640.0
387,2,98.68,11,581.0
388,2,100.52,11,567.0
389,2,106.24,17,963.0
390,2,115.1,17,912.0
391,2,97.25,18,963.0
392,2,87.48,11,601.0
393,2,113.46,16,857.0
394,2,113.12,13,682.0
395,2,94.84,9,469.0
396,3,128.71,14,740.0
397,2,112.31,13,695.0
398,3,131.02,15,775.0
399,2,107.74,12,657.0
400,2,110.04,11,557.0
401,2,117.21,14,731.0
402,3,127.92,16,843.0
403,2,115.87,14,770.0
404,3,156.62,19,1010.0
405,2,100.84,10,513.0
406,2,109.22,13,662.0
407,3,127.32,16,855.0
408,2,107.96,14,715.0
409,2,120.16,17,877.0
410,2,120.72,15,801.0
411,3,145.06,16,873.0
412,2,107.3,12,630.0
413,3,137.98,15,781.0
414,3,157.47,17,913.0
415,3,151.25,16,831.0
416,2,124.67,19,1008.0
417,3,123.48,19,1014.0
418,3,130.13,17,908.0
419,2,114.25,19,1067.0
420,2,122.34,14,745.0
421,3,140.35,16,886.0
422,3,145.73,19,1022.0
423,3,134.15,14,771.0
424,3,132.63,12,635.0
425,3,155.43,12,644.0
426,3,148.6,16,837.0
427,3,171.08,16,863.0
428,3,147.62,15,811.0
429,3,177.37,17,925.0
430,2,121.92,15,802.0
431,3,133.93,14,736.0
432,3,160.21,17,902.0
433,3,137.77,13,722.0
434,2,110.73,13,697.0
435,2,106.92,13,670.0
436,2,117.81,12,621.0
437,3,125.1,14,769.0
438,2,119.64,13,662.0
439,2,113.55,14,730.0
440,2,117.79,13,703.0
441,3,125.27,16,915.0
442,3,127.59,20,1084.0
443,2,118.94,12,648.0
444,3,141.8,14,730.0
445,3,129.02,17,919.0
446,3,133.64,17,898.0
447,2,114.68,18,991.0
448,2,122.73,14,852.0
449,2,86.31,16,856.0
450,2,117.65,15,770.0
451,3,125.09,13,679.0
452,3,129.92,15,785.0
453,3,139.44,17,941.0
454,2,115.29,15,815.0
455,2,117.72,12,605.0
456,2,81.57,11,577.0
457,2,106.16,12,637.0
458,2,112.09,14,769.0
459,2,96.22,10,502.0
460,2,100.69,13,673.0
461,3,138.06,16,850.0
462,2,116.59,14,738.0
463,3,130.83,18,973.0
464,2,119.04,16,859.0
465,2,121.47,21,1103.0
466,3,129.67,11,565.0
467,2,118.31,14,708.0
468,2,117.56,16,864.0
469,2,119.99,16,827.0
470,2,119.19,18,980.0
471,3,131.99,14,827.0
472,2,76.45,14,757.0
473,2,117.42,15,771.0
474,2,89.87,18,954.0
475,2,87.85,14,758.0
476,2,81.78,16,829.0
477,2,98.13,15,821.0
478,2,89.25,17,910.0
479,2,93.67,14,733.0
480,2,94.47,13,684.0
481,2,120.14,15,791.0
482,2,91.94,14,741.0
483,2,89.42,8,413.0
484,2,105.94,15,801.0
485,2,102.8,11,585.0
486,2,80.94,11,571.0
487,2,109.47,21,1107.0
488,2,96.97,15,774.0
489,2,116.46,15,772.0
490,2,102.91,16,850.0
491,2,95.87,9,514.0
492,2,91.75,16,866.0
493,3,123.66,14,736.0
494,2,111.51,16,821.0
495,2,103.6,11,563.0
496,2,103.09,16,831.0
497,2,111.24,22,1152.0
498,3,127.83,14,767.0
499,3,132.14,15,785.0
500,2,104.01,14,739.0
501,2,106.4,14,739.0
502,2,118.09,14,718.0
503,2,107.32,13,673.0
504,2,96.46,13,689.0
505,3,123.97,13,667.0
506,2,100.11,15,813.0
507,2,111.04,11,550.0
508,3,155.16,17,906.0
509,2,92.45,15,805.0
510,2,101.92,13,697.0
511,2,88.14,8,402.0
512,2,96.96,10,505.0
513,2,116.2,17,893.0
514,2,91.76,15,818.0
515,2,93.24,11,572.0
516,2,120.13,16,851.0
517,3,123.19,16,816.0
518,2,90.62,12,641.0
519,2,108.51,15,779.0
520,3,126.5,14,718.0
521,2,115.55,15,785.0
522,2,100.05,19,1042.0
523,3,126.25,12,619.0
524,3,139.79,16,880.0
525,3,154.03,17,873.0
526,2,120.41,19,1010.0
527,2,120.08,15,780.0
528,2,118.17,16,841.0
529,2,97.44,13,679.0
530,2,100.18,12,615.0
531,2,122.0,19,1003.0
532,2,117.96,15,808.0
533,2,101.1,10,517.0
534,2,107.71,13,682.0
535,3,125.35,15,784.0
536,2,115.01,14,764.0
537,3,145.68,18,926.0
538,2,117.38,11,550.0
539,2,120.09,13,695.0
540,2,120.26,16,838.0
541,2,119.26,13,683.0
542,3,130.08,15,801.0
543,2,109.11,15,784.0
544,3,138.6,24,1301.0
545,2,120.78,14,728.0
546,3,132.25,14,752.0
547,2,123.79,13,679.0
548,3,127.47,16,841.0
549,2,106.91,10,532.0
550,2,97.88,12,598.0
551,2,103.65,13,678.0
552,2,121.79,14,740.0
553,2,84.8,14,727.0
554,3,137.0,22,1182.0
555,2,120.39,17,893.0
556,3,137.68,13,689.0
557,2,111.1,15,789.0
558,2,117.61,14,738.0
559,3,139.11,17,915.0
560,3,132.43,16,857.0
561,3,126.98,15,798.0
562,2,104.96,13,666.0
563,2,118.79,17,892.0
564,3,144.75,20,1065.0
565,3,178.3,18,991.0
566,2,102.34,14,747.0
567,3,138.46,15,815.0
568,4,178.73,19,1008.0
569,3,171.47,30,1575.0
570,3,140.9,15,800.0
571,3,136.24,13,693.0
572,3,135.01,17,917.0
573,3,137.09,13,665.0
574,3,168.24,18,974.0
575,2,122.16,10,503.0
576,3,147.68,16,849.0
577,3,129.03,16,826.0
578,3,137.66,12,641.0
579,3,136.53,16,832.0
580,3,137.43,20,1065.0
581,3,138.17,17,903.0
582,2,125.66,16,840.0
583,3,142.15,24,1310.0
584,2,108.06,17,915.0
585,3,168.69,16,845.0
586,3,123.3,14,738.0
587,2,119.21,19,985.0
588,3,132.74,14,771.0
589,3,142.78,19,1030.0
590,2,120.85,14,735.0
591,3,127.39,19,1010.0
592,3,136.27,16,874.0
593,3,127.35,15,812.0
594,2,88.39,14,756.0
595,2,110.56,14,723.0
596,3,151.04,19,1045.0
597,2,90.72,11,598.0
598,2,121.66,15,762.0
599,3,131.03,14,752.0
600,3,128.6,12,629.0
601,3,150.96,15,818.0
602,2,114.91,16,860.0
603,2,107.16,16,858.0
604,2,112.14,15,804.0
605,4,179.96,21,1131.0
606,3,131.78,19,1019.0
607,3,135.55,16,870.0
608,3,141.98,15,788.0
609,2,127.71,14,754.0
610,3,144.44,12,624.0
611,2,110.35,12,655.0
612,3,126.8,16,837.0
613,3,153.77,20,1075.0
614,3,134.86,16,860.0
615,3,158.51,15,823.0
616,3,130.4,21,1120.0
617,3,142.87,20,1079.0
618,3,155.8,15,841.0
619,3,166.94,15,782.0
620,2,118.24,14,726.0
621,3,145.63,17,918.0
622,2,98.15,10,525.0
623,2,121.62,13,677.0
624,3,139.08,18,971.0
625,2,106.71,12,633.0
626,2,95.07,11,555.0
627,3,132.04,20,1053.0
628,2,108.74,15,829.0
629,2,115.5,18,956.0
630,2,107.35,11,584.0
631,2,95.28,13,681.0
632,2,94.67,14,765.0
633,2,101.12,13,671.0
634,2,126.45,17,933.0
635,3,130.79,21,1116.0
636,3,158.8,17,947.0
637,3,144.28,18,984.0
638,2,111.23,14,771.0
639,2,109.54,14,755.0
640,3,140.62,21,1139.0
641,3,137.51,14,750.0
642,3,143.2,15,802.0
643,3,141.22,20,1057.0
644,2,117.99,11,574.0
645,3,129.2,22,1185.0
646,2,123.47,14,738.0
647,2,120.06,15,793.0
648,3,154.93,18,949.0
649,3,143.44,14,747.0
650,3,140.65,19,1040.0
651,2,93.5,17,985.0
652,2,120.7,16,897.0
653,2,123.73,20,1127.0
654,3,130.45,17,877.0
655,2,115.03,15,816.0
656,2,122.66,18,943.0
657,3,158.73,26,1405.0
658,3,143.83,16,883.0
659,3,145.82,18,938.0
660,3,137.5,13,704.0
661,3,176.69,17,891.0
662,2,122.24,9,458.0
663,3,157.53,16,815.0
664,3,158.06,16,861.0
665,3,161.2,14,755.0
666,3,166.47,21,1145.0
667,3,168.33,15,776.0
668,3,142.6,13,692.0
669,4,185.81,20,1074.0
670,3,149.42,18,969.0
671,3,167.9,19,1001.0
672,3,147.99,18,974.0
673,3,160.37,19,1020.0
674,3,155.41,18,971.0
675,3,138.37,17,904.0
676,3,136.87,14,711.0
677,3,147.23,24,1315.0
678,3,159.99,15,765.0
679,4,182.75,18,940.0
680,3,155.47,13,689.0
681,3,162.67,15,811.0
682,3,154.79,13,671.0
683,2,114.13,15,795.0
684,3,176.98,21,1127.0
685,3,151.96,15,803.0
686,3,172.91,19,1047.0
687,3,134.55,14,729.0
688,3,153.73,18,946.0
689,3,148.15,21,1129.0
690,3,136.11,17,899.0
691,2,114.58,15,798.0
692,3,138.34,19,1015.0
693,3,127.83,15,797.0
694,3,139.19,18,954.0
695,3,152.04,15,802.0
696,3,143.1,17,875.0
697,3,165.21,19,1002.0
698,3,130.87,19,1014.0
699,3,159.83,15,793.0
700,2,123.19,17,904.0
701,2,116.13,16,874.0
702,3,159.18,20,1095.0
703,2,125.54,21,1141.0
704,3,135.71,13,748.0
705,3,142.98,18,955.0
706,2,111.4,12,625.0
707,2,113.61,18,941.0
708,3,142.42,15,796.0
709,3,162.56,14,764.0
710,3,161.71,15,802.0
711,3,159.28,22,1197.0
712,3,158.98,15,810.0
713,3,142.06,12,627.0
714,3,143.48,12,665.0
715,2,122.52,17,910.0
716,3,169.15,15,795.0
717,3,131.47,17,901.0
718,3,141.56,13,757.0
719,3,142.72,15,802.0
720,3,151.74,14,746.0
721,3,144.21,15,777.0
722,2,88.5,15,793.0
723,3,158.49,13,677.0
724,3,142.25,17,881.0
725,2,120.82,16,852.0
726,3,140.04,16,855.0
727,3,136.97,13,667.0
728,3,158.3,15,781.0
729,2,121.27,12,654.0
730,3,153.07,19,989.0
731,3,137.76,18,976.0
732,3,128.43,17,875.0
733,3,136.91,14,758.0
734,3,146.74,15,803.0
735,2,111.05,18,969.0
736,3,151.44,16,842.0
737,2,113.04,15,805.0
738,2,118.98,14,714.0
739,2,124.74,21,1173.0
740,2,113.56,13,684.0
741,3,127.86,16,874.0
742,2,98.99,14,731.0
743,2,102.17,14,755.0
744,3,154.65,16,896.0
745,2,108.22,15,781.0
746,3,127.43,13,748.0
747,3,146.14,16,869.0
748,2,127.11,17,904.0
749,3,160.31,15,825.0
750,3,147.58,17,908.0
751,2,121.44,14,723.0
752,3,146.54,18,963.0
753,3,136.54,12,630.0
754,3,153.84,20,1070.0
755,3,146.58,15,810.0
756,2,120.05,15,767.0
757,2,103.82,15,767.0
758,2,106.37,14,756.0
759,3,132.0,15,799.0
760,4,186.85,16,866.0
761,3,168.68,15,810.0
762,4,193.44,17,900.0
763,2,111.84,11,584.0
764,2,107.46,15,800.0
765,3,151.35,17,933.0
766,3,129.24,13,698.0
767,2,106.34,10,507.0
768,2,105.02,16,861.0
769,2,112.83,12,631.0
770,2,122.36,17,919.0
771,3,127.29,20,1083.0
772,2,104.19,10,520.0
773,2,110.3,13,690.0
774,2,119.06,13,668.0
775,2,92.5,8,402.0
776,2,105.82,12,679.0
777,2,111.92,15,777.0
778,2,109.85,14,732.0
779,3,124.08,19,1027.0
780,2,111.04,12,630.0
781,2,105.34,14,762.0
782,2,104.34,15,823.0
783,2,105.91,14,740.0
784,2,112.82,16,841.0
785,2,103.92,13,702.0
786,2,104.74,14,748.0
787,2,100.11,11,584.0
788,2,103.24,13,728.0
789,2,88.82,11,559.0
790,2,117.12,15,783.0
791,2,103.83,15,905.0
792,2,103.94,17,923.0
793,2,102.52,11,585.0
794,2,103.6,17,902.0
795,2,86.98,10,578.0
796,2,75.38,12,639.0
797,2,108.82,12,645.0
798,2,110.51,12,628.0
799,2,99.32,13,712.0
800,2,117.47,19,1062.0
801,2,115.0,22,1245.0
802,2,118.04,18,970.0
803,2,124.75,16,902.0
804,3,130.38,18,953.0
805,2,89.77,13,674.0
806,2,103.83,14,718.0
807,2,96.5,11,636.0
808,2,116.26,18,936.0
809,3,130.0,17,888.0
810,2,102.39,17,939.0
811,2,114.79,18,951.0
812,2,108.9,15,783.0
813,3,148.87,16,833.0
814,2,120.53,14,751.0
815,3,132.62,20,1090.0
816,3,150.05,13,687.0
817,2,109.53,9,465.0
818,3,147.26,16,886.0
819,3,132.89,17,897.0
820,3,151.18,14,745.0
821,3,127.53,19,979.0
822,2,104.91,17,911.0
823,3,128.71,21,1162.0
824,3,135.29,15,805.0
825,3,162.17,21,1133.0
826,3,160.53,15,829.0
827,3,132.19,12,639.0
828,3,141.49,16,841.0
829,3,146.55,17,915.0
830,3,125.3,19,1020.0
831,3,127.44,11,560.0
832,3,136.61,16,835.0
833,2,89.3,11,571.0
834,2,107.87,16,849.0
835,3,136.28,15,793.0
836,2,92.61,14,739.0
837,2,90.09,8,413.0
838,2,99.48,12,642.0
839,2,114.56,16,877.0
840,2,111.81,14,733.0
841,2,109.89,13,682.0
842,3,127.39,11,654.0
843,3,130.54,19,998.0
844,2,97.79,9,456.0
845,2,103.79,12,615.0
846,2,104.4,17,877.0
847,3,135.62,13,689.0
848,2,123.14,17,912.0
849,2,108.99,16,864.0
850,3,129.84,13,681.0
851,3,129.86,15,816.0
852,3,141.73,16,873.0
853,3,132.34,12,629.0
854,2,123.69,14,744.0
855,2,108.75,18,987.0
856,3,130.39,16,872.0
857,3,133.01,15,771.0
858,3,150.45,18,962.0
859,2,116.81,12,642.0
860,2,102.69,16,873.0
861,2,89.8,16,852.0
862,2,111.14,17,906.0
863,2,110.88,12,643.0
864,3,130.59,17,919.0
865,2,114.19,18,995.0
866,2,112.13,14,752.0
867,2,120.9,18,986.0
868,3,133.4,17,921.0
869,3,142.2,15,779.0
870,2,104.84,12,636.0
871,3,130.4,17,891.0
872,2,112.31,12,636.0
873,2,108.01,15,818.0
874,2,110.8,13,671.0
875,2,90.65,9,455.0
876,2,114.71,17,902.0
877,3,131.74,17,930.0
878,3,128.7,13,703.0
879,2,115.32,15,775.0
880,3,124.39,17,936.0
881,2,118.53,16,844.0
882,2,81.53,14,739.0
883,2,124.59,12,624.0
884,2,114.21,13,687.0
885,2,84.8,10,521.0
886,2,95.43,16,859.0
887,2,118.53,17,934.0
888,2,100.74,14,756.0
889,2,105.21,16,882.0
890,2,106.72,12,617.0
891,2,84.88,9,450.0
892,2,95.17,9,457.0
893,2,93.55,13,678.0
894,2,103.41,17,908.0
895,2,95.86,11,582.0
896,2,87.81,12,617.0
897,2,112.29,13,700.0
898,2,92.4,7,345.0
899,2,94.53,11,638.0
900,2,102.73,13,778.0
901,2,88.93,9,489.0
902,2,97.96,16,877.0
903,2,104.17,13,693.0
904,3,134.39,24,1265.0
905,2,100.34,14,735.0
906,2,103.29,13,676.0
907,2,114.51,12,628.0
908,2,92.89,12,635.0
909,3,125.63,12,645.0
910,2,122.68,14,764.0
911,2,121.06,17,909.0
912,2,112.64,11,548.0
913,2,97.88,12,620.0
914,2,120.15,14,741.0
915,2,120.55,14,777.0
916,2,116.33,12,659.0
917,2,91.57,11,589.0
918,2,108.77,14,737.0
919,2,123.9,13,643.0
920,2,96.94,11,572.0
921,3,132.11,18,960.0
922,2,120.84,12,639.0
923,2,104.84,16,867.0
924,2,86.8,11,574.0
925,2,122.17,16,847.0
926,2,108.06,13,688.0
927,2,75.35,13,705.0
928,2,101.87,16,859.0
929,2,90.2,15,827.0
930,2,89.4,13,661.0
931,2,86.21,10,507.0
932,2,95.5,16,843.0
933,2,90.19,25,1347.0
934,2,97.26,13,678.0
935,2,113.11,13,667.0
936,2,73.06,18,944.0
937,2,77.37,9,462.0
938,2,92.92,13,684.0
939,2,98.97,15,792.0
940,2,124.99,13,702.0
941,2,109.0,14,753.0
942,2,111.84,16,827.0
943,2,98.02,12,619.0
944,2,89.73,16,843.0
945,2,73.71,11,565.0
946,1,67.73,16,846.0
947,2,84.2,11,571.0
948,2,78.35,8,419.0
949,1,65.42,9,435.0
950,2,97.51,10,571.0
951,2,112.41,16,835.0
952,2,89.13,19,992.0
953,2,76.34,12,646.0
954,2,88.42,14,737.0
955,2,84.44,16,826.0
956,2,80.08,12,637.0
957,2,90.13,15,806.0
958,2,87.97,10,520.0
959,2,71.35,14,729.0
960,2,90.44,15,783.0
961,2,89.39,22,1149.0
962,2,86.17,16,863.0
963,2,84.22,12,669.0
964,2,74.57,8,387.0
965,2,73.33,14,717.0
966,2,87.67,20,1059.0
967,2,73.66,15,802.0
968,1,63.74,13,726.0
969,1,63.88,8,395.0
970,2,82.51,11,556.0
971,2,87.61,12,646.0
972,2,78.55,13,694.0
973,2,78.82,10,507.0
974,2,93.8,12,701.0
975,2,100.5,17,915.0
976,2,101.09,15,781.0
977,2,71.88,12,635.0
978,2,82.75,20,1074.0
979,2,104.49,15,796.0
980,2,85.48,7,362.0
981,2,84.5,10,553.0
982,2,104.66,22,1236.0
983,2,90.06,16,869.0
984,2,85.39,18,982.0
985,2,97.26,12,669.0
986,2,79.28,10,509.0
987,1,67.46,10,499.0
988,2,83.77,12,628.0
989,1,62.56,11,556.0
990,2,77.53,15,782.0
