Generation,Score,Fitness,Best Score,Best Fitness
134,1,29.73,3,115.0
135,1,32.11,4,159.0
136,1,31.27,3,113.0
137,1,37.09,4,170.0
138,1,31.8,4,154.0
139,1,35.43,3,172.0
140,1,31.29,3,119.0
141,1,34.61,3,113.0
142,1,33.76,3,172.0
143,1,38.12,6,263.0
144,1,39.65,7,323.0
145,1,31.44,3,110.0
146,1,27.49,4,157.0
147,1,38.22,4,162.0
148,1,36.53,5,223.0
149,1,33.25,3,127.0
150,1,35.0,3,172.0
151,1,34.14,3,172.0
152,1,33.63,5,214.0
153,1,33.69,3,124.0
154,1,31.85,3,172.0
155,1,40.61,4,165.0
156,1,31.97,3,113.0
157,1,32.6,4,233.0
158,1,29.99,4,162.0
159,1,34.08,3,109.0
160,1,37.11,3,172.0
161,1,38.06,3,172.0
162,1,35.86,4,177.0
163,1,41.53,3,172.0
164,1,34.17,4,165.0
165,1,41.35,6,264.0
166,1,30.83,3,109.0
167,1,37.77,4,165.0
168,1,49.28,5,291.0
169,1,34.71,5,213.0
170,1,42.63,4,166.0
171,1,43.54,3,172.0
172,1,40.63,7,349.0
173,1,39.34,3,172.0
174,1,45.43,6,282.0
175,1,42.55,3,172.0
176,1,38.86,4,244.0
177,1,46.41,4,167.0
178,1,41.66,4,174.0
179,1,44.53,5,237.0
180,1,37.11,5,213.0
181,1,42.67,4,169.0
182,1,36.82,4,173.0
183,1,51.53,5,241.0
184,1,36.45,4,163.0
185,1,43.85,3,172.0
186,1,45.14,3,172.0
187,1,42.1,3,172.0
188,1,45.23,4,237.0
189,1,40.59,4,161.0
190,1,38.42,4,158.0
191,1,46.35,5,222.0
192,1,49.36,3,172.0
193,1,46.67,5,211.0
194,1,40.8,4,157.0
195,1,40.65,4,160.0
196,1,36.59,4,184.0
197,1,43.6,3,122.0
198,1,37.78,4,162.0
199,1,41.15,4,179.0
200,1,36.71,4,165.0
201,1,47.61,7,343.0
202,1,38.54,3,172.0
203,1,50.97,5,231.0
204,1,42.95,5,228.0
205,1,41.84,4,236.0
206,1,43.63,5,210.0
207,1,42.05,3,172.0
208,1,45.96,4,237.0
209,1,47.36,3,172.0
210,1,42.65,3,172.0
211,1,45.47,4,237.0
212,1,32.16,3,172.0
213,1,43.96,4,248.0
214,1,45.78,4,236.0
215,1,40.23,3,172.0
216,1,40.21,4,167.0
217,1,40.92,4,176.0
218,1,44.49,3,172.0
219,1,39.78,3,172.0
220,1,41.24,3,172.0
221,1,43.75,3,172.0
222,1,38.51,4,173.0
223,1,42.94,3,172.0
224,1,48.44,6,285.0
225,1,38.85,3,172.0
226,1,34.12,4,175.0
227,1,46.11,6,281.0
228,1,46.21,5,232.0
229,1,48.94,6,272.0
230,1,43.0,4,234.0
231,1,46.24,5,284.0
232,1,40.13,3,172.0
233,1,41.7,3,172.0
234,1,42.33,4,171.0
235,1,53.9,7,327.0
236,1,49.47,4,176.0
237,1,40.11,5,221.0
238,1,52.17,3,172.0
239,1,40.65,4,169.0
240,1,42.6,3,172.0
241,1,47.88,5,225.0
242,1,40.96,6,280.0
243,1,45.03,4,181.0
244,1,43.74,4,229.0
245,1,38.27,5,316.0
246,1,42.61,4,232.0
247,1,50.16,5,219.0
248,1,45.25,6,303.0
249,1,55.84,6,311.0
250,1,44.66,3,172.0
251,1,46.12,4,180.0
252,1,47.67,5,224.0
253,1,38.48,4,182.0
254,1,38.71,3,172.0
255,1,52.22,7,359.0
256,1,54.37,4,241.0
257,1,42.98,6,281.0
258,1,47.78,5,229.0
259,1,51.99,4,240.0
260,1,47.01,4,245.0
261,1,49.8,5,217.0
262,1,46.57,5,219.0
263,1,53.61,5,245.0
264,1,50.77,7,344.0
265,1,39.47,3,172.0
266,1,44.73,3,126.0
267,1,55.64,8,385.0
268,1,42.27,5,226.0
269,1,50.06,7,334.0
270,1,48.9,4,234.0
271,1,50.51,4,243.0
272,1,52.03,7,353.0
273,1,46.97,4,245.0
274,1,48.49,5,238.0
275,1,47.63,5,227.0
276,1,49.14,6,299.0
277,1,46.24,3,172.0
278,1,57.65,4,177.0
279,1,52.3,3,172.0
280,1,48.73,6,281.0
281,1,51.67,5,236.0
282,1,51.04,5,216.0
283,1,49.03,5,235.0
284,1,44.21,5,239.0
285,1,53.16,7,343.0
286,1,45.68,4,246.0
287,1,45.95,6,271.0
288,1,58.89,5,304.0
289,1,48.33,5,217.0
290,1,44.91,7,346.0
291,1,51.47,8,400.0
292,1,55.57,8,382.0
293,1,49.5,4,238.0
294,1,52.56,5,299.0
295,1,51.28,4,245.0
296,1,46.11,4,165.0
297,1,54.03,4,233.0
298,1,44.32,4,172.0
299,1,49.41,7,351.0
300,1,53.2,8,405.0
301,1,48.16,6,310.0
302,1,56.02,5,249.0
303,1,52.21,6,272.0
304,1,48.39,4,192.0
305,1,49.51,5,287.0
306,1,46.65,5,223.0
307,1,49.02,6,285.0
308,1,46.29,6,292.0
309,1,56.94,8,409.0
310,1,53.33,5,287.0
311,1,51.9,6,263.0
312,1,61.22,7,352.0
313,1,57.14,4,239.0
314,1,51.9,7,320.0
315,1,52.54,5,249.0
316,1,45.84,6,281.0
317,1,56.71,4,248.0
318,1,52.09,5,245.0
319,1,49.3,6,268.0
320,1,48.94,4,234.0
321,1,58.06,6,349.0
322,1,61.95,7,322.0
323,1,47.74,4,184.0
324,1,49.52,6,299.0
325,1,54.79,5,242.0
326,1,52.82,5,291.0
327,1,65.86,7,328.0
328,1,64.86,8,404.0
329,1,55.58,6,275.0
330,1,55.71,4,240.0
331,1,63.72,4,244.0
332,1,59.62,4,245.0
333,1,63.38,5,296.0
334,1,55.14,5,297.0
335,1,54.82,5,230.0
336,1,56.87,4,248.0
337,1,56.5,8,403.0
338,1,63.93,7,328.0
339,1,57.43,4,244.0
340,1,64.33,6,299.0
341,1,52.71,8,393.0
342,1,54.95,5,288.0
343,1,55.89,6,282.0
344,1,63.64,7,324.0
345,1,72.21,5,302.0
346,1,51.61,4,200.0
347,1,63.43,6,284.0
348,1,49.11,6,333.0
349,1,73.3,6,274.0
350,2,76.22,5,290.0
351,1,65.01,5,297.0
352,1,66.61,9,473.0
353,2,75.21,7,362.0
354,1,58.09,4,240.0
355,1,54.19,4,178.0
356,1,70.02,7,345.0
357,1,66.83,5,249.0
358,2,73.33,6,282.0
359,1,68.24,7,329.0
360,1,52.48,6,290.0
361,1,73.04,5,305.0
362,1,69.25,5,307.0
363,1,60.91,8,371.0
364,1,59.95,4,232.0
365,1,66.16,7,325.0
366,1,65.13,7,316.0
367,1,70.71,7,332.0
368,1,64.86,5,303.0
369,1,65.12,5,289.0
370,1,71.57,6,282.0
371,1,65.96,5,294.0
372,1,62.36,6,295.0
373,1,61.0,6,266.0
374,1,68.56,6,288.0
375,1,63.41,5,296.0
376,1,56.11,4,247.0
377,1,68.45,7,313.0
378,1,50.7,7,324.0
379,1,55.55,6,307.0
380,1,59.79,4,242.0
381,1,65.37,4,232.0
382,1,61.03,6,294.0
383,1,51.92,6,282.0
384,1,65.32,10,511.0
385,1,69.41,9,439.0
386,1,57.64,4,186.0
387,1,55.43,7,337.0
388,1,53.05,4,247.0
389,1,52.99,5,287.0
390,1,50.73,4,246.0
391,1,70.79,7,330.0
392,1,65.62,5,300.0
393,1,64.84,6,285.0
394,1,57.56,5,245.0
395,1,53.47,5,299.0
396,1,59.75,4,182.0
397,1,68.72,7,360.0
398,1,61.32,4,246.0
399,1,63.59,7,324.0
400,1,66.68,4,246.0
401,1,58.57,7,349.0
402,1,64.84,7,347.0
403,1,53.08,4,240.0
404,1,67.77,7,335.0
405,1,57.09,5,221.0
406,1,66.0,6,353.0
407,1,64.39,6,309.0
408,1,63.09,5,305.0
409,1,56.83,5,257.0
410,1,59.73,7,373.0
411,1,61.91,4,241.0
412,1,57.16,4,248.0
413,1,68.33,6,308.0
414,1,64.9,6,299.0
415,1,60.73,4,248.0
416,1,60.29,5,240.0
417,1,74.51,5,250.0
418,1,66.7,7,335.0
419,1,61.11,4,236.0
420,1,64.07,6,319.0
421,1,73.01,5,294.0
422,1,53.54,6,286.0
423,1,65.17,5,305.0
424,1,70.37,7,328.0
425,1,56.16,5,295.0
426,1,65.57,6,290.0
427,1,54.74,6,278.0
428,1,61.34,4,248.0
429,1,67.1,6,282.0
430,2,79.39,7,448.0
431,1,55.85,7,322.0
432,1,69.78,8,405.0
433,1,53.4,4,192.0
434,2,76.54,8,480.0
435,1,61.11,5,248.0
436,1,52.88,5,302.0
437,1,64.39,7,423.0
438,1,68.44,6,264.0
439,1,60.07,4,237.0
440,1,62.51,7,365.0
441,1,52.87,5,216.0
442,1,69.28,6,300.0
443,1,72.91,6,284.0
444,1,65.27,5,314.0
445,2,81.49,9,488.0
446,1,66.54,7,332.0
447,1,63.58,4,239.0
448,1,61.07,6,299.0
449,1,77.72,5,316.0
450,1,54.9,6,370.0
451,1,66.74,8,403.0
452,1,54.57,5,301.0
453,1,68.56,7,335.0
454,1,69.56,6,273.0
455,1,65.28,6,304.0
456,1,73.48,6,274.0
457,1,54.66,4,244.0
458,1,60.97,7,367.0
459,1,73.65,11,633.0
460,1,71.38,8,403.0
461,1,60.55,9,513.0
462,1,66.49,5,316.0
463,1,61.55,5,247.0
464,1,74.52,6,311.0
465,1,73.3,8,456.0
466,1,68.36,11,558.0
467,1,59.83,4,248.0
468,1,65.67,6,382.0
469,1,50.58,4,246.0
470,1,58.99,8,473.0
471,1,57.98,7,359.0
472,1,61.74,4,245.0
473,1,71.0,7,335.0
474,1,62.06,5,303.0
475,1,57.51,6,281.0
476,1,67.81,6,289.0
477,1,67.83,7,424.0
478,1,60.47,6,334.0
479,1,62.12,5,287.0
480,1,67.48,7,345.0
481,1,60.98,7,342.0
482,2,83.51,8,421.0
483,1,65.67,7,345.0
484,1,75.55,8,388.0
485,1,68.34,11,571.0
486,1,65.12,7,361.0
487,1,71.34,7,440.0
488,1,70.83,7,361.0
489,1,70.82,7,389.0
490,1,61.62,6,289.0
491,1,67.13,8,411.0
492,1,73.68,6,307.0
493,2,77.75,7,412.0
494,2,81.36,8,395.0
495,1,77.56,9,527.0
496,1,72.59,7,346.0
497,2,82.08,5,311.0
498,1,67.46,5,305.0
499,1,67.18,7,347.0
500,1,60.06,5,282.0
501,1,66.14,8,514.0
502,2,87.41,6,304.0
503,1,73.43,8,405.0
504,1,71.99,5,295.0
505,2,89.6,7,337.0
506,1,76.65,12,638.0
507,1,72.55,5,288.0
508,2,77.19,5,315.0
509,1,66.21,6,329.0
510,1,73.51,5,302.0
511,1,71.2,7,403.0
512,1,73.28,8,408.0
513,2,91.37,7,415.0
514,2,77.36,7,411.0
515,1,67.35,8,379.0
516,1,62.78,4,244.0
517,2,84.34,8,442.0
518,2,77.59,10,551.0
519,2,79.02,8,394.0
520,2,80.32,6,361.0
521,1,72.22,8,431.0
522,1,69.95,6,303.0
523,1,77.45,7,407.0
524,1,65.86,10,505.0
525,1,69.77,7,406.0
526,2,86.52,13,759.0
527,1,81.92,12,677.0
528,1,77.42,7,420.0
529,2,84.84,10,509.0
530,1,67.69,6,327.0
531,1,74.35,6,363.0
532,1,54.25,4,248.0
533,2,76.64,7,336.0
534,1,72.47,8,450.0
535,1,73.38,6,309.0
536,1,71.1,8,413.0
537,2,86.84,6,313.0
538,2,89.38,8,468.0
539,2,81.89,11,554.0
540,2,83.06,10,475.0
541,2,83.71,12,641.0
542,2,77.89,9,455.0
543,2,88.95,8,483.0
544,1,70.12,6,281.0
545,2,85.35,8,493.0
546,2,97.29,10,528.0
547,2,80.48,6,370.0
548,2,78.98,8,402.0
549,2,85.78,9,525.0
550,2,77.65,8,381.0
551,1,66.28,7,441.0
552,2,77.93,8,480.0
553,1,73.99,8,395.0
554,1,75.12,7,417.0
555,2,80.2,7,324.0
556,2,91.39,9,523.0
557,2,82.65,13,679.0
558,2,82.46,12,643.0
559,1,77.22,12,663.0
560,2,98.6,10,491.0
561,1,75.89,10,509.0
562,2,90.71,7,340.0
563,1,70.17,6,309.0
564,2,80.66,9,495.0
565,2,94.31,10,545.0
566,2,90.78,13,713.0
567,2,108.99,12,628.0
568,2,88.65,7,427.0
569,2,83.42,6,298.0
570,2,81.83,7,337.0
571,1,72.32,14,775.0
572,2,105.17,12,647.0
573,2,89.24,7,370.0
574,2,78.75,9,466.0
575,1,75.27,7,422.0
576,2,98.36,9,473.0
577,2,82.84,9,453.0
578,2,92.43,9,451.0
579,2,89.02,9,534.0
580,2,90.17,9,492.0
581,2,87.21,9,528.0
582,2,94.99,6,365.0
583,2,92.3,10,505.0
584,2,100.23,7,452.0
585,2,103.33,12,695.0
586,2,95.84,6,376.0
587,2,109.63,12,617.0
588,2,94.0,6,372.0
589,2,105.65,9,477.0
590,2,107.92,7,444.0
591,2,107.23,13,688.0
592,2,103.14,12,702.0
593,2,96.62,8,420.0
594,2,101.87,7,409.0
595,2,86.06,10,548.0
596,2,94.1,8,496.0
597,2,83.44,10,543.0
598,2,103.29,13,717.0
599,2,95.89,13,739.0
600,2,113.79,15,820.0
601,2,112.92,13,663.0
602,2,112.26,12,671.0
603,2,89.42,12,666.0
604,2,89.28,10,547.0
605,2,93.98,11,561.0
606,2,86.79,10,544.0
607,2,102.25,13,684.0
608,2,86.98,9,476.0
609,2,101.49,7,383.0
610,2,111.76,11,611.0
611,2,110.65,11,619.0
612,2,90.64,10,509.0
613,2,104.67,9,548.0
614,2,77.79,9,452.0
615,2,87.36,8,402.0
616,2,105.92,12,645.0
617,2,109.43,10,518.0
618,2,103.23,16,857.0
619,2,94.84,12,659.0
620,2,94.65,12,619.0
621,2,97.68,10,521.0
622,2,87.33,8,454.0
623,2,87.4,9,445.0
624,2,89.47,13,718.0
625,2,117.57,15,754.0
626,2,105.93,10,543.0
627,2,91.22,9,491.0
628,2,102.16,11,572.0
629,2,100.98,11,595.0
630,2,112.66,16,850.0
631,2,125.34,10,540.0
632,2,94.66,12,629.0
633,2,101.45,8,450.0
634,1,74.01,7,355.0
635,2,88.59,7,432.0
636,2,113.38,15,761.0
637,2,102.8,9,477.0
638,2,106.69,11,553.0
639,2,105.47,15,824.0
640,2,100.7,12,683.0
641,2,94.14,11,574.0
642,2,105.43,9,452.0
643,2,117.54,11,547.0
644,2,98.33,12,607.0
645,2,92.47,8,407.0
646,2,95.66,15,818.0
647,2,108.01,8,411.0
648,2,107.24,13,685.0
649,2,106.53,17,937.0
650,2,99.56,9,442.0
651,2,105.56,13,677.0
652,2,111.54,8,498.0
653,2,99.22,9,439.0
654,2,103.03,11,659.0
655,2,123.07,12,668.0
656,2,117.74,8,399.0
657,2,101.41,14,791.0
658,2,104.47,10,549.0
659,2,90.53,9,479.0
660,2,99.2,8,404.0
661,2,103.47,9,481.0
662,2,100.85,11,600.0
663,2,90.4,12,677.0
664,2,115.76,13,694.0
665,2,91.37,12,667.0
666,2,94.76,14,794.0
667,2,128.39,16,820.0
668,2,120.5,13,708.0
669,2,112.24,11,559.0
670,2,103.3,8,406.0
671,2,117.28,14,763.0
672,2,111.1,9,523.0
673,2,105.47,10,569.0
674,2,102.95,9,453.0
675,2,112.21,13,708.0
676,2,106.84,10,518.0
677,2,128.11,12,655.0
678,2,100.7,11,642.0
679,2,123.87,9,492.0
680,2,110.79,10,621.0
681,2,121.82,10,507.0
682,2,126.44,11,658.0
683,2,132.78,13,710.0
684,2,110.47,13,769.0
685,3,148.45,16,897.0
686,2,116.16,13,688.0
687,2,119.24,12,724.0
688,2,113.59,8,469.0
689,2,116.31,11,581.0
690,2,103.22,11,637.0
691,2,117.28,9,514.0
692,2,113.59,12,652.0
693,2,104.07,11,597.0
694,2,123.63,13,744.0
695,3,142.17,11,604.0
696,2,121.28,13,707.0
697,2,101.43,9,461.0
698,2,126.74,12,647.0
699,2,108.49,15,800.0
700,2,124.81,11,609.0
701,2,120.3,10,505.0
702,2,124.48,10,575.0
703,2,129.27,14,735.0
704,2,119.84,9,533.0
705,2,126.58,13,691.0
706,2,109.1,10,515.0
707,2,107.52,12,634.0
708,2,117.33,9,521.0
709,2,108.6,11,599.0
710,2,116.76,10,537.0
711,2,120.79,9,468.0
712,2,112.35,8,412.0
713,2,123.61,13,710.0
714,2,124.78,17,903.0
715,3,146.26,14,733.0
716,2,112.09,13,749.0
717,3,142.0,11,561.0
718,2,118.26,12,685.0
719,2,114.79,17,945.0
720,2,134.11,12,667.0
721,2,113.84,12,651.0
722,2,103.96,11,591.0
723,3,139.15,12,623.0
724,3,135.05,11,640.0
725,2,134.14,15,814.0
726,2,123.72,11,603.0
727,2,116.54,9,482.0
728,2,116.16,10,572.0
729,2,130.07,11,591.0
730,2,132.17,12,640.0
731,2,127.16,13,753.0
732,2,121.63,12,686.0
733,2,125.71,12,661.0
734,2,107.83,11,581.0
735,2,114.38,12,663.0
736,2,123.41,10,515.0
737,2,124.42,11,646.0
738,3,142.29,14,757.0
739,3,154.51,15,808.0
740,3,158.24,16,960.0
741,2,119.43,14,783.0
742,2,124.08,11,605.0
743,3,143.33,17,1031.0
744,2,98.76,8,506.0
745,3,145.04,12,663.0
746,2,132.12,12,659.0
747,2,99.33,12,651.0
748,3,145.28,14,788.0
749,2,125.37,12,651.0
750,2,132.82,13,693.0
751,2,125.32,11,585.0
752,3,142.28,12,627.0
753,2,119.43,11,637.0
754,2,126.16,11,557.0
755,2,121.49,12,645.0
756,3,164.28,11,572.0
757,2,131.78,13,785.0
758,2,124.01,11,635.0
759,3,153.45,10,545.0
760,3,138.99,14,770.0
761,2,128.52,11,607.0
762,3,146.13,18,1026.0
763,2,132.4,20,1063.0
764,2,116.21,12,632.0
765,2,116.34,12,652.0
766,2,118.07,11,605.0
767,3,160.8,16,865.0
768,2,120.0,19,1139.0
769,3,148.11,13,721.0
770,2,105.03,14,810.0
771,2,110.26,10,562.0
772,2,85.62,13,703.0
773,2,126.24,11,617.0
774,2,124.5,16,860.0
775,3,142.45,14,809.0
776,3,139.87,16,956.0
777,2,122.73,16,919.0
778,3,157.71,19,1051.0
779,3,150.08,20,1157.0
780,3,175.28,16,925.0
781,2,140.91,16,882.0
782,2,99.81,14,704.0
783,2,139.68,10,619.0
784,3,159.83,19,1101.0
785,3,183.79,13,727.0
786,3,165.66,13,707.0
787,3,156.29,15,857.0
788,3,183.06,17,969.0
789,3,185.46,13,745.0
790,2,141.84,16,911.0
791,3,195.45,17,950.0
792,3,150.36,14,747.0
793,3,193.96,18,995.0
794,3,166.66,15,791.0
795,3,193.14,16,877.0
796,3,171.83,15,813.0
797,3,187.89,14,755.0
798,3,186.16,13,707.0
799,3,199.07,18,1050.0
800,3,181.28,13,769.0
801,3,150.35,15,816.0
802,3,169.87,13,754.0
803,3,168.76,17,927.0
804,3,157.11,14,829.0
805,3,162.81,14,771.0
806,3,155.19,16,844.0
807,3,191.24,15,856.0
808,3,151.69,19,1075.0
809,3,188.17,17,973.0
810,3,163.47,14,819.0
811,3,151.94,19,1030.0
812,4,208.33,17,989.0
813,3,199.89,13,750.0
814,3,180.38,20,1127.0
815,3,172.76,13,760.0
816,3,167.27,20,1274.0
817,3,191.65,16,822.0
818,3,158.95,16,901.0
819,3,182.69,14,831.0
820,3,162.1,19,1071.0
821,3,150.08,14,763.0
822,3,192.94,13,714.0
823,3,182.84,17,947.0
824,3,157.59,12,719.0
825,3,197.99,23,1278.0
826,3,183.85,18,1013.0
827,3,175.46,15,848.0
828,4,205.42,17,947.0
829,3,175.15,15,804.0
830,3,165.22,17,929.0
831,3,181.59,16,898.0
832,3,194.73,15,853.0
833,3,199.67,17,919.0
834,3,167.15,14,833.0
835,3,178.16,15,875.0
836,3,168.98,17,961.0
837,4,242.69,16,939.0
838,3,178.79,21,1153.0
839,3,187.59,18,1011.0
840,3,180.44,18,1073.0
841,3,191.76,22,1245.0
842,3,190.68,15,811.0
843,3,164.9,19,1043.0
844,4,204.99,16,951.0
845,3,158.98,14,813.0
846,3,167.67,13,777.0
847,3,192.07,19,1018.0
848,3,160.0,15,856.0
849,3,168.56,19,1003.0
850,3,197.49,17,979.0
851,3,169.55,15,817.0
852,3,164.13,13,706.0
853,3,193.73,16,869.0
854,3,182.95,15,838.0
855,4,206.51,16,894.0
856,3,192.36,16,879.0
857,3,160.28,14,773.0
858,4,211.2,22,1304.0
859,4,214.2,23,1315.0
860,4,204.69,15,898.0
861,3,178.38,15,815.0
862,4,199.52,18,1007.0
863,3,192.52,28,1594.0
864,4,210.27,18,997.0
865,4,225.29,17,995.0
866,4,204.42,16,870.0
867,4,215.01,16,886.0
868,5,250.39,20,1069.0
869,4,219.47,17,967.0
870,5,258.4,20,1132.0
871,4,225.52,18,968.0
872,4,245.23,20,1118.0
873,4,241.25,18,1041.0
874,4,231.0,18,987.0
875,4,219.54,15,846.0
876,5,266.09,19,1101.0
877,4,255.73,20,1184.0
878,4,203.49,21,1133.0
879,4,236.97,15,815.0
880,4,243.77,16,916.0
881,4,230.14,15,829.0
882,3,186.59,17,987.0
883,4,247.86,18,987.0
884,3,198.36,14,793.0
885,4,222.94,15,839.0
886,3,190.5,14,725.0
887,5,273.31,20,1175.0
888,4,249.84,19,1009.0
889,4,231.3,17,969.0
890,4,211.78,16,897.0
891,3,184.43,20,1126.0
892,5,273.11,19,1039.0
893,3,197.3,18,1045.0
894,4,202.63,17,920.0
895,4,226.22,18,1046.0
896,5,274.7,20,1127.0
897,4,209.78,17,917.0
898,4,231.6,22,1228.0
899,4,223.44,20,1114.0
900,4,215.18,21,1219.0
901,4,244.25,20,1087.0
902,5,278.02,21,1159.0
903,4,235.96,22,1272.0
904,4,223.47,21,1134.0
905,5,281.41,20,1157.0
906,5,272.98,21,1253.0
907,5,267.52,29,1611.0
908,5,286.55,21,1172.0
909,4,247.73,22,1244.0
910,5,276.37,22,1242.0
911,4,212.37,16,953.0
912,4,231.24,18,1027.0
913,5,267.79,35,1954.0
914,4,229.67,18,993.0
915,3,191.11,19,1093.0
916,5,270.53,17,963.0
917,4,255.9,19,1111.0
918,4,201.19,18,983.0
919,4,252.33,19,1055.0
920,4,236.24,20,1118.0
921,5,268.45,17,967.0
922,5,283.4,24,1363.0
923,4,247.5,20,1112.0
924,4,198.27,17,985.0
925,4,255.38,16,885.0
926,4,244.01,17,1056.0
927,5,256.99,17,969.0
928,4,250.19,21,1229.0
929,4,232.18,17,969.0
930,4,222.21,21,1195.0
931,4,251.66,17,963.0
932,4,243.85,22,1269.0
933,4,245.33,21,1222.0
934,5,293.27,22,1266.0
935,4,242.24,22,1223.0
936,5,272.44,17,944.0
937,5,302.59,25,1378.0
938,6,327.27,22,1245.0
939,4,250.58,19,1055.0
940,5,306.6,20,1127.0
941,5,288.59,21,1153.0
942,5,274.83,21,1137.0
943,5,295.47,20,1136.0
944,5,263.05,24,1304.0
945,5,265.34,15,899.0
946,4,233.11,19,1149.0
947,5,310.62,21,1212.0
948,5,295.39,20,1148.0
949,4,254.12,21,1154.0
950,5,268.87,20,1147.0
951,5,309.96,22,1285.0
952,5,270.02,23,1339.0
953,4,251.59,23,1285.0
954,5,302.1,19,1095.0
955,4,254.64,23,1349.0
956,5,276.86,24,1356.0
957,5,264.96,24,1381.0
958,5,295.85,23,1322.0
959,4,241.88,22,1267.0
960,5,272.97,21,1156.0
961,4,225.15,22,1267.0
962,4,258.08,20,1130.0
963,5,285.3,26,1493.0
964,4,229.74,22,1200.0
965,4,244.99,19,1072.0
966,4,235.76,19,1088.0
967,5,276.88,23,1306.0
968,5,298.91,20,1089.0
969,6,327.02,19,1115.0
970,4,250.39,23,1375.0
971,5,274.54,20,1195.0
972,4,247.57,20,1170.0
973,4,242.11,19,1151.0
974,5,267.79,22,1305.0
975,4,254.08,21,1207.0
976,5,307.77,20,1105.0
977,4,255.45,21,1167.0
978,5,293.21,26,1453.0
979,5,293.65,21,1216.0
980,4,208.08,18,1054.0
981,5,292.42,27,1510.0
982,4,234.71,22,1196.0
983,5,278.98,19,1123.0
984,5,261.44,24,1392.0
985,4,247.72,18,995.0
986,5,288.55,19,1088.0
987,4,234.7,19,1097.0
