Generation,Score,Fitness,Best Score,Best Fitness
286,2,87.23,12,642.0
287,2,90.375,9,436.0
288,2,83.595,7,341.0
289,2,79.815,9,454.0
290,2,84.825,10,496.0
291,2,86.8,11,586.0
292,2,84.34,12,610.0
293,2,83.3,8,410.0
294,2,85.695,10,479.0
295,2,83.565,8,384.0
296,2,85.86,8,385.0
297,2,81.605,10,498.0
298,2,94.03,9,528.0
299,2,94.61,11,555.0
300,2,92.87,11,581.0
301,2,99.27,10,502.0
302,2,97.925,9,475.0
303,2,102.4,12,616.0
304,2,99.99,9,464.0
305,2,101.18,11,549.0
306,2,85.315,8,414.0
307,2,84.595,8,390.0
308,2,91.55,12,623.0
309,2,109.74,12,624.0
310,2,103.265,16,857.0
311,2,94.32,10,513.0
312,2,96.385,9,468.0
313,2,93.845,9,529.0
314,2,94.72,7,367.0
315,2,103.755,10,498.0
316,2,99.285,11,571.0
317,2,101.235,10,556.0
318,2,103.345,8,413.0
319,2,107.18,10,577.0
320,2,118.0,14,756.0
321,2,110.49,16,852.0
322,2,102.675,9,472.0
323,2,106.84,11,578.0
324,2,98.335,9,479.0
325,2,112.485,12,752.0
326,2,107.045,12,726.0
327,2,98.125,13,691.0
328,2,111.75,9,446.0
329,2,103.61,11,582.0
330,2,102.095,12,618.0
331,2,107.05,9,496.0
332,2,104.775,10,514.0
333,2,112.965,11,558.0
334,2,121.26,11,576.0
335,2,120.775,12,614.0
336,2,123.475,10,518.0
337,2,111.62,9,531.0
338,2,121.09,13,676.0
339,2,113.105,12,620.0
340,2,122.675,10,603.0
341,2,118.715,10,536.0
342,2,118.28,14,723.0
343,3,131.19,12,638.0
344,2,111.87,11,579.0
345,2,120.23,11,552.0
346,3,133.46,11,587.0
347,3,148.155,11,558.0
348,3,137.125,12,702.0
349,3,150.08,16,876.0
350,3,157.5,16,883.0
351,3,150.4,12,634.0
352,3,159.805,13,709.0
353,3,139.07,12,695.0
354,3,148.805,13,675.0
355,3,159.745,17,905.0
356,3,150.245,15,838.0
357,3,147.12,16,876.0
358,3,149.895,15,780.0
359,3,158.13,13,689.0
360,3,158.545,17,925.0
361,3,179.84,15,838.0
362,3,174.2,15,835.0
363,3,179.225,16,866.0
364,4,193.225,13,694.0
365,3,183.71,16,897.0
366,4,189.13,16,894.0
367,3,175.785,14,772.0
368,4,188.775,15,820.0
369,3,181.275,16,842.0
370,4,191.355,17,909.0
371,3,180.865,15,826.0
372,3,178.93,16,853.0
373,3,164.965,16,849.0
374,4,191.535,15,810.0
375,3,176.235,15,791.0
376,4,189.31,14,830.0
377,4,194.305,19,984.0
378,3,179.145,20,1107.0
379,4,194.285,15,836.0
380,3,176.745,13,680.0
381,4,204.8,14,775.0
382,4,213.61,19,1063.0
383,3,181.165,15,879.0
384,4,197.585,14,766.0
385,4,195.13,17,921.0
386,4,213.44,15,883.0
387,4,204.545,14,859.0
388,4,220.38,18,964.0
389,4,228.545,17,888.0
390,4,201.445,14,841.0
391,4,189.43,14,838.0
392,4,202.455,15,781.0
393,5,257.635,16,887.0
394,4,217.37,16,908.0
395,4,241.295,17,890.0
396,4,223.545,16,860.0
397,4,238.24,16,874.0
398,4,219.76,17,940.0
399,4,242.445,14,839.0
400,4,237.415,15,862.0
401,4,216.855,18,927.0
402,5,255.235,16,891.0
403,5,251.94,15,915.0
404,4,222.83,17,970.0
405,5,257.145,15,906.0
406,5,272.66,19,1071.0
407,5,272.295,17,910.0
408,5,272.615,15,866.0
409,5,274.64,15,939.0
410,5,285.795,18,1010.0
411,6,328.115,19,1070.0
412,5,257.835,17,976.0
413,5,295.82,20,1088.0
414,5,272.705,18,989.0
415,6,311.38,20,1114.0
416,6,341.14,18,1039.0
417,5,288.07,18,976.0
418,6,318.345,17,961.0
419,6,333.235,18,994.0
420,5,281.95,17,911.0
421,6,346.17,19,1055.0
422,5,302.68,20,1077.0
423,6,325.285,15,889.0
424,6,322.3,18,978.0
425,6,323.52,17,920.0
426,6,328.135,18,979.0
427,6,324.39,19,1059.0
428,5,300.68,19,1069.0
429,6,313.215,19,1039.0
430,5,290.66,21,1147.0
431,6,318.91,19,1025.0
432,6,335.285,20,1080.0
433,6,314.94,18,966.0
434,6,327.0,19,1054.0
435,6,350.44,22,1233.0
436,5,301.015,18,995.0
437,6,333.765,19,1084.0
438,6,314.37,17,945.0
439,5,292.96,18,986.0
440,5,300.88,18,982.0
441,6,352.86,18,961.0
442,6,317.775,19,1039.0
443,6,313.365,18,970.0
444,6,326.73,20,1088.0
445,5,286.2,21,1129.0
446,6,338.655,19,1023.0
447,5,295.88,16,920.0
448,6,331.515,18,1009.0
449,6,335.205,17,910.0
450,6,322.855,18,964.0
451,6,339.155,19,1025.0
452,6,323.375,20,1084.0
453,6,307.5,18,984.0
454,6,325.21,20,1105.0
455,6,347.87,20,1058.0
456,6,321.44,17,943.0
457,6,341.345,21,1159.0
458,6,357.075,18,993.0
459,6,355.295,18,993.0
460,6,345.415,20,1064.0
461,6,322.445,23,1276.0
462,6,331.215,17,950.0
463,6,353.3,19,1050.0
464,7,371.995,20,1122.0
465,6,355.86,19,1061.0
466,6,345.98,20,1099.0
467,6,362.475,18,1011.0
468,7,381.33,21,1228.0
469,7,373.985,19,1050.0
470,6,358.61,21,1192.0
471,6,316.84,18,993.0
472,6,321.255,21,1145.0
473,6,362.615,18,1013.0
474,7,385.065,20,1118.0
475,7,380.95,21,1136.0
476,6,350.845,17,985.0
477,7,378.26,20,1105.0
478,6,355.76,20,1118.0
479,7,386.45,19,1068.0
480,6,346.98,19,1056.0
481,7,375.61,20,1099.0
482,6,348.435,20,1094.0
483,6,342.375,22,1234.0
484,6,363.535,20,1073.0
485,6,347.1,19,1033.0
486,7,384.215,19,1059.0
487,6,337.05,25,1407.0
488,6,358.1,18,989.0
489,7,382.12,19,1041.0
490,6,323.685,18,1041.0
491,7,371.475,20,1064.0
492,6,344.725,18,1000.0
493,7,370.11,19,1028.0
494,7,405.28,22,1195.0
495,7,402.56,18,1014.0
496,7,398.32,20,1062.0
497,6,344.89,21,1173.0
498,6,329.685,19,1012.0
499,6,361.14,18,1008.0
500,6,356.51,20,1119.0
501,6,353.91,20,1087.0
502,7,367.265,21,1199.0
503,6,342.005,20,1113.0
504,8,424.97,18,1048.0
505,6,356.245,18,971.0
506,7,373.05,18,1023.0
507,7,381.11,18,985.0
508,7,388.86,19,1026.0
509,7,366.095,18,989.0
510,6,341.815,20,1067.0
511,7,385.2,22,1213.0
512,7,395.255,19,1053.0
513,6,353.185,19,1068.0
514,6,358.585,22,1183.0
515,6,357.955,17,940.0
516,6,337.9,18,1031.0
517,6,346.46,22,1189.0
518,6,351.1,20,1053.0
519,6,341.435,20,1102.0
520,7,387.785,19,1049.0
521,6,320.975,22,1197.0
522,7,364.895,20,1094.0
523,7,384.995,17,947.0
524,6,341.835,21,1162.0
525,7,367.735,18,1044.0
526,6,338.66,20,1089.0
527,6,346.57,20,1093.0
528,7,412.165,19,1059.0
529,7,385.15,21,1128.0
530,7,384.825,21,1140.0
531,7,376.13,21,1138.0
532,7,391.375,19,1043.0
533,7,367.225,21,1122.0
534,6,351.265,20,1089.0
535,6,347.165,19,1069.0
536,6,328.27,17,948.0
537,6,363.455,22,1218.0
538,6,355.525,21,1171.0
539,6,344.03,19,1067.0
540,7,384.885,21,1192.0
541,7,375.305,18,991.0
542,6,352.155,19,1032.0
543,7,372.945,20,1103.0
544,6,364.885,21,1137.0
545,7,378.895,20,1112.0
546,7,386.225,20,1110.0
547,7,410.97,22,1195.0
548,7,401.495,24,1289.0
549,6,354.985,21,1182.0
550,7,387.07,22,1184.0
551,7,360.885,22,1221.0
552,7,388.97,19,1061.0
553,7,383.725,21,1133.0
554,8,442.82,21,1185.0
555,6,354.775,23,1272.0
556,7,398.9,20,1165.0
557,7,400.0,21,1188.0
558,7,406.31,22,1196.0
559,7,409.22,20,1126.0
560,7,377.135,20,1074.0
561,7,413.945,20,1153.0
562,7,404.32,20,1100.0
563,7,397.445,19,1036.0
564,7,411.28,25,1366.0
565,8,440.285,21,1160.0
566,7,404.78,20,1074.0
567,8,436.05,22,1285.0
568,7,418.505,18,1001.0
569,7,365.91,20,1089.0
570,7,418.305,19,1069.0
571,7,395.49,21,1144.0
572,7,407.095,20,1112.0
573,8,428.61,21,1178.0
574,7,382.295,18,1009.0
575,7,376.38,20,1076.0
576,7,417.455,20,1103.0
577,8,434.065,20,1135.0
578,7,416.44,18,1014.0
579,6,346.5,22,1195.0
580,7,405.11,21,1170.0
581,8,433.91,21,1170.0
582,7,410.315,23,1271.0
583,8,429.4,22,1207.0
584,7,405.49,21,1216.0
585,8,418.73,24,1332.0
586,8,460.515,21,1188.0
587,6,358.895,21,1149.0
588,7,419.395,21,1167.0
589,8,457.65,19,1104.0
590,7,415.93,21,1146.0
591,8,432.335,19,1118.0
592,8,437.3,22,1195.0
593,7,416.27,19,1069.0
594,7,402.565,20,1059.0
595,8,445.11,21,1173.0
596,8,435.055,21,1181.0
597,7,417.145,20,1132.0
598,8,423.785,23,1303.0
599,9,494.975,23,1291.0
600,8,463.08,22,1242.0
601,8,429.815,24,1301.0
602,9,496.655,26,1436.0
603,9,480.8,23,1248.0
604,8,437.12,23,1269.0
605,8,443.48,25,1365.0
606,8,445.895,23,1232.0
607,8,417.605,21,1138.0
608,8,441.035,20,1126.0
609,8,460.565,22,1198.0
610,8,437.775,23,1274.0
611,9,493.365,22,1272.0
612,8,424.565,20,1134.0
613,7,395.28,23,1312.0
614,7,400.7,20,1129.0
615,7,418.26,24,1351.0
616,7,381.125,23,1263.0
617,8,456.23,22,1272.0
618,8,428.315,24,1312.0
619,8,466.32,27,1501.0
620,8,471.36,24,1298.0
621,7,387.36,22,1234.0
622,8,437.495,22,1236.0
623,8,460.145,22,1260.0
624,8,418.99,24,1343.0
625,8,429.1,26,1403.0
626,8,429.27,21,1178.0
627,9,479.865,21,1228.0
628,8,454.105,21,1125.0
629,8,480.475,23,1312.0
630,8,461.07,26,1426.0
631,8,475.49,25,1413.0
632,9,507.385,27,1452.0
633,9,491.275,23,1298.0
634,9,507.675,24,1351.0
635,9,487.055,21,1170.0
636,10,544.71,24,1293.0
637,9,487.725,23,1291.0
638,9,501.04,23,1219.0
639,8,460.21,22,1220.0
640,8,473.35,22,1224.0
641,9,483.305,26,1507.0
642,9,499.015,20,1140.0
643,9,520.22,22,1211.0
644,8,474.38,23,1319.0
645,8,473.535,26,1436.0
646,9,497.06,22,1239.0
647,8,468.515,23,1258.0
648,10,546.265,24,1374.0
649,9,482.955,25,1346.0
650,9,504.965,26,1478.0
651,9,489.48,24,1350.0
652,9,517.125,23,1304.0
653,9,511.435,23,1292.0
654,9,517.64,23,1343.0
655,9,486.015,23,1267.0
656,10,538.68,23,1311.0
657,9,504.81,24,1393.0
658,10,590.57,26,1494.0
659,9,503.595,22,1278.0
660,9,515.42,26,1456.0
661,10,574.1,29,1606.0
662,10,579.91,25,1382.0
663,9,517.515,24,1305.0
664,10,562.41,22,1247.0
665,9,506.215,24,1355.0
666,10,557.985,25,1406.0
667,9,531.67,25,1407.0
668,8,451.25,26,1479.0
669,8,476.895,23,1252.0
670,9,486.105,24,1365.0
671,9,493.475,23,1286.0
672,8,460.7,23,1314.0
673,9,492.48,22,1217.0
674,8,472.57,23,1323.0
675,8,459.135,23,1303.0
676,8,469.835,24,1342.0
677,9,494.055,26,1489.0
678,9,530.28,25,1423.0
679,9,486.66,24,1387.0
680,9,525.195,28,1560.0
681,9,503.95,23,1352.0
682,9,499.26,25,1379.0
683,9,500.71,24,1372.0
684,10,560.015,26,1430.0
685,8,463.115,26,1481.0
686,9,496.03,26,1446.0
687,9,516.155,27,1501.0
688,9,524.85,25,1378.0
689,9,486.42,24,1348.0
690,9,502.67,25,1502.0
691,9,515.6,25,1471.0
692,11,607.005,27,1544.0
693,10,551.065,24,1304.0
694,10,537.75,24,1419.0
695,11,603.905,24,1348.0
696,11,628.48,25,1404.0
697,11,593.785,25,1384.0
698,9,507.07,25,1447.0
699,10,578.625,24,1396.0
700,9,528.8,25,1399.0
701,10,557.645,24,1414.0
702,10,540.79,27,1538.0
703,9,534.63,27,1497.0
704,11,638.075,26,1459.0
705,9,504.79,25,1420.0
706,10,544.695,28,1533.0
707,10,567.22,23,1335.0
708,10,563.565,26,1418.0
709,10,537.63,28,1562.0
710,10,538.88,28,1641.0
711,10,592.38,27,1563.0
712,10,556.77,24,1374.0
713,9,521.3,25,1412.0
714,9,487.39,23,1281.0
715,10,590.84,27,1465.0
716,9,533.88,24,1379.0
717,10,583.925,28,1538.0
718,10,563.71,27,1510.0
719,7,416.565,23,1311.0
720,9,526.66,24,1389.0
721,9,519.145,23,1302.0
722,10,541.125,28,1522.0
723,9,529.195,24,1382.0
724,10,572.17,26,1487.0
725,9,499.695,27,1517.0
726,10,595.32,25,1420.0
727,10,547.22,25,1376.0
728,10,544.8,32,1783.0
729,11,599.62,28,1528.0
730,10,587.26,24,1369.0
731,10,592.8,28,1613.0
732,10,574.705,26,1454.0
733,10,575.08,23,1317.0
734,9,519.055,25,1458.0
735,10,590.47,28,1567.0
736,10,570.055,24,1397.0
737,10,550.165,28,1576.0
738,11,618.915,24,1379.0
739,11,642.875,25,1415.0
740,11,607.445,26,1478.0
741,10,567.175,24,1416.0
742,11,611.76,26,1422.0
743,10,579.02,26,1444.0
744,10,550.67,27,1503.0
745,9,525.55,26,1478.0
746,10,583.675,25,1438.0
747,10,549.115,28,1547.0
748,10,573.235,27,1518.0
749,9,524.95,26,1440.0
750,10,586.35,25,1420.0
751,10,582.715,23,1336.0
752,10,586.51,25,1379.0
753,10,579.22,25,1416.0
754,11,610.54,28,1560.0
755,10,556.535,23,1302.0
756,10,541.49,24,1405.0
757,9,512.63,25,1438.0
758,9,527.1,28,1570.0
759,10,547.495,23,1343.0
760,10,576.735,26,1499.0
761,10,541.32,25,1412.0
762,10,590.055,27,1553.0
763,10,562.3,25,1361.0
764,9,536.38,25,1451.0
765,10,585.975,25,1397.0
766,11,613.24,32,1792.0
767,10,557.545,26,1448.0
768,10,561.04,26,1423.0
769,9,539.15,26,1455.0
770,10,549.745,24,1413.0
771,9,519.575,25,1420.0
772,10,581.35,27,1526.0
773,9,537.445,27,1505.0
774,10,545.68,26,1512.0
775,8,454.375,27,1503.0
776,10,584.64,26,1435.0
777,10,544.775,23,1367.0
778,10,580.325,26,1500.0
779,10,566.975,30,1660.0
780,10,588.92,25,1405.0
781,10,577.225,28,1584.0
782,10,560.38,27,1492.0
783,11,611.985,26,1451.0
784,10,595.2,27,1559.0
785,10,562.545,25,1457.0
786,11,607.52,28,1614.0
787,10,591.905,24,1412.0
788,11,615.17,25,1451.0
789,11,603.28,27,1511.0
790,10,580.145,31,1802.0
791,10,570.565,28,1573.0
792,10,578.785,24,1420.0
793,11,654.06,29,1636.0
794,11,608.86,26,1458.0
795,10,565.3,26,1404.0
796,10,579.72,29,1697.0
797,11,612.215,27,1531.0
798,11,608.905,26,1486.0
799,11,623.005,26,1506.0
800,10,591.82,26,1432.0
801,11,642.35,25,1418.0
802,11,635.295,25,1447.0
803,11,638.895,27,1583.0
804,10,592.17,28,1575.0
805,10,558.415,24,1364.0
806,11,600.84,25,1458.0
807,11,611.53,26,1519.0
808,10,587.63,27,1576.0
809,10,590.89,26,1528.0
810,11,602.545,28,1565.0
811,9,534.155,29,1604.0
812,10,579.435,26,1502.0
813,10,591.33,26,1600.0
814,10,595.115,25,1406.0
815,10,576.505,27,1591.0
816,10,584.595,28,1569.0
817,10,559.16,25,1447.0
818,10,569.65,29,1597.0
819,10,551.48,28,1578.0
820,10,580.24,29,1601.0
821,9,500.5,26,1453.0
822,10,547.005,24,1399.0
823,10,555.61,25,1470.0
824,10,578.81,24,1384.0
825,10,563.4,26,1542.0
826,10,560.13,27,1557.0
827,10,555.8,24,1339.0
828,10,594.385,25,1439.0
829,9,510.755,26,1464.0
830,9,506.36,27,1516.0
831,9,542.055,26,1513.0
832,9,510.78,26,1465.0
833,11,602.75,26,1497.0
834,11,641.57,29,1648.0
835,10,579.18,25,1443.0
836,10,595.39,27,1578.0
837,10,594.745,28,1537.0
838,11,629.15,27,1502.0
839,10,594.7,28,1560.0
840,11,616.345,28,1613.0
841,10,549.14,25,1490.0
842,11,600.065,27,1555.0
843,10,581.075,28,1560.0
844,11,601.4,26,1476.0
845,11,603.445,28,1581.0
846,10,582.145,24,1403.0
847,10,558.165,26,1500.0
848,10,553.455,26,1510.0
849,10,586.22,28,1604.0
850,10,582.345,26,1468.0
851,10,559.865,29,1634.0
852,10,565.61,27,1555.0
853,12,676.645,26,1462.0
854,10,579.555,31,1734.0
855,10,552.945,25,1441.0
856,10,575.89,28,1550.0
857,10,591.785,27,1529.0
858,9,533.66,24,1424.0
859,11,617.06,26,1505.0
860,10,562.955,28,1560.0
861,11,609.415,26,1525.0
862,10,590.14,26,1503.0
863,10,573.525,27,1555.0
864,10,598.48,28,1588.0
865,10,565.405,27,1540.0
866,10,557.72,27,1570.0
867,10,574.205,28,1536.0
868,10,554.525,26,1536.0
869,12,669.58,29,1591.0
870,10,548.255,28,1637.0
871,10,598.67,28,1603.0
872,10,575.485,26,1475.0
873,9,535.355,28,1609.0
874,10,576.19,26,1519.0
875,9,514.52,35,1905.0
876,10,589.37,35,1945.0
877,10,570.905,28,1556.0
878,10,590.365,29,1688.0
879,10,571.62,27,1546.0
880,11,626.13,35,1961.0
881,11,656.18,35,1987.0
882,12,667.005,28,1598.0
883,10,567.06,26,1497.0
884,11,610.92,26,1528.0
885,10,559.43,30,1631.0
886,11,602.685,28,1568.0
887,12,674.54,25,1485.0
888,10,571.225,35,1989.0
889,12,673.835,28,1588.0
890,10,568.905,30,1672.0
891,11,612.925,31,1718.0
892,11,621.875,30,1684.0
893,11,649.05,26,1513.0
894,11,641.595,26,1502.0
895,10,578.51,31,1754.0
896,11,603.175,28,1572.0
897,10,576.285,26,1496.0
898,10,566.99,28,1573.0
899,11,633.65,26,1499.0
900,11,607.93,28,1617.0
901,11,608.335,26,1564.0
902,11,639.195,26,1507.0
903,12,661.12,29,1642.0
904,12,659.435,33,1852.0
905,12,678.99,31,1729.0
906,12,664.75,32,1829.0
907,12,685.875,26,1455.0
908,12,674.985,26,1487.0
909,12,707.48,32,1806.0
910,11,603.76,27,1588.0
911,12,681.565,29,1656.0
912,11,655.15,30,1707.0
913,11,606.66,31,1730.0
914,11,652.61,26,1537.0
915,12,660.07,29,1682.0
916,12,666.985,34,1947.0
917,11,607.1,27,1542.0
918,11,654.545,26,1531.0
919,12,668.55,27,1569.0
920,12,668.92,28,1559.0
921,11,641.24,29,1660.0
922,12,693.07,34,1926.0
923,12,665.635,29,1628.0
924,13,723.31,32,1799.0
925,11,651.905,27,1560.0
926,13,719.195,27,1547.0
927,12,687.635,28,1552.0
928,11,627.8,28,1597.0
929,11,656.61,28,1570.0
930,11,633.085,27,1511.0
931,10,570.6,27,1559.0
932,11,626.01,35,1984.0
933,12,687.785,26,1498.0
934,11,652.195,32,1764.0
935,11,626.69,34,1902.0
936,11,600.24,28,1620.0
937,11,629.455,28,1640.0
938,12,670.705,31,1704.0
939,12,689.985,27,1536.0
940,12,673.49,29,1693.0
941,12,664.42,28,1531.0
942,12,694.51,28,1598.0
943,12,656.535,35,1937.0
944,12,662.815,28,1635.0
945,12,676.77,30,1673.0
946,11,630.08,31,1736.0
947,12,682.235,26,1497.0
948,12,705.3,28,1623.0
949,12,672.8,30,1710.0
950,13,722.655,27,1540.0
951,12,677.23,27,1561.0
952,13,731.625,30,1707.0
953,12,710.375,25,1454.0
954,12,688.41,28,1566.0
955,13,720.265,25,1481.0
956,13,737.815,32,1804.0
957,13,744.495,26,1514.0
958,13,741.155,32,1766.0
