Generation,Score,Fitness,Best Score,Best Fitness
87,1,16.17,2,56.0
88,1,16.65,3,109.0
89,1,20.81,2,61.0
90,1,16.44,2,59.0
91,1,19.86,3,107.0
92,1,16.61,3,103.0
93,1,19.82,3,105.0
94,1,18.47,4,156.0
95,1,21.6,3,107.0
96,1,17.44,3,106.0
97,1,17.88,4,162.0
98,1,20.02,3,106.0
99,1,17.71,3,106.0
100,1,16.23,3,108.0
101,1,15.67,2,60.0
102,1,18.8,3,106.0
103,1,18.87,2,61.0
104,1,18.47,3,106.0
105,1,16.94,2,60.0
106,1,16.95,3,105.0
107,1,17.18,3,104.0
108,1,15.02,3,109.0
109,1,21.09,3,108.0
110,1,17.33,2,96.0
111,1,20.24,3,105.0
112,1,17.18,3,103.0
113,1,20.96,3,106.0
114,1,19.72,2,57.0
115,1,19.56,4,158.0
116,1,18.16,3,104.0
117,1,21.1,3,172.0
118,1,23.09,3,108.0
119,1,16.87,3,110.0
120,1,20.91,2,59.0
121,1,21.05,4,163.0
122,1,18.03,3,106.0
123,1,26.32,3,108.0
124,1,22.27,3,172.0
125,1,20.93,3,110.0
126,1,18.33,2,96.0
127,1,20.47,3,108.0
128,1,19.7,2,61.0
129,1,19.5,3,108.0
130,1,16.11,3,105.0
131,1,21.35,3,108.0
132,1,19.68,3,106.0
133,1,18.71,3,106.0
134,1,21.9,3,106.0
135,1,19.93,3,109.0
136,1,20.81,3,110.0
137,1,17.95,3,107.0
138,1,21.27,3,104.0
139,1,19.23,3,107.0
140,1,22.95,3,107.0
141,1,18.87,3,114.0
142,1,20.41,3,106.0
143,1,21.02,3,105.0
144,1,18.63,3,107.0
145,1,17.5,3,105.0
146,1,23.85,4,156.0
147,1,22.73,3,110.0
148,1,24.18,3,107.0
149,1,20.97,3,106.0
150,1,20.08,3,107.0
151,1,18.39,3,111.0
152,1,20.21,3,107.0
153,1,18.32,4,158.0
154,1,18.4,2,60.0
155,1,14.9,2,61.0
156,1,18.19,3,106.0
157,1,19.87,3,106.0
158,1,18.76,3,108.0
159,1,20.79,2,96.0
160,1,23.61,3,172.0
161,1,20.34,4,165.0
162,1,21.56,3,114.0
163,1,18.19,3,108.0
164,1,18.83,3,111.0
165,1,16.76,3,105.0
166,1,16.96,3,108.0
167,1,19.2,3,106.0
168,1,20.76,3,110.0
169,1,22.7,4,156.0
170,1,17.91,2,96.0
171,1,23.39,4,158.0
172,1,20.14,3,115.0
173,1,22.97,3,102.0
174,1,19.14,3,106.0
175,1,22.8,3,112.0
176,1,24.37,3,106.0
177,1,24.13,3,111.0
178,1,20.74,3,105.0
179,1,21.14,3,104.0
180,1,18.81,3,106.0
181,1,20.21,3,106.0
182,1,19.14,2,58.0
183,1,18.37,3,106.0
184,1,26.13,3,109.0
185,1,16.92,2,60.0
186,1,19.81,3,105.0
187,1,20.98,3,108.0
188,1,20.55,3,106.0
189,1,20.94,3,106.0
190,1,23.84,3,111.0
191,1,24.39,3,106.0
192,1,19.56,3,105.0
193,1,28.62,3,110.0
194,1,22.17,3,108.0
195,1,23.38,3,114.0
196,1,23.71,3,108.0
197,1,21.59,3,106.0
198,1,21.97,3,108.0
199,1,22.5,3,108.0
200,1,23.29,3,106.0
201,1,19.04,3,110.0
202,1,16.56,3,109.0
203,1,22.18,3,108.0
204,1,14.97,3,106.0
205,1,21.04,3,106.0
206,1,19.88,3,106.0
207,1,15.74,2,57.0
208,1,21.0,3,108.0
209,1,21.55,3,110.0
210,1,20.39,4,154.0
211,1,20.57,3,110.0
212,1,22.8,3,110.0
213,1,23.92,3,108.0
214,1,19.61,3,106.0
215,1,22.49,3,106.0
216,1,28.68,3,108.0
217,1,23.05,3,123.0
218,1,23.76,3,108.0
219,1,22.06,3,120.0
220,1,20.73,3,106.0
221,1,19.48,3,111.0
222,1,17.16,3,108.0
223,1,21.38,3,106.0
224,1,22.81,3,110.0
225,1,25.89,4,154.0
226,1,23.44,4,161.0
227,1,21.76,2,96.0
228,1,23.54,3,108.0
229,1,22.08,3,116.0
230,1,25.37,3,113.0
231,1,22.84,3,110.0
232,1,20.23,3,118.0
233,1,24.21,3,104.0
234,1,23.8,3,105.0
235,1,27.43,3,110.0
236,1,21.35,2,61.0
237,1,22.85,4,163.0
238,1,22.17,4,164.0
239,1,22.61,3,110.0
240,1,24.31,3,106.0
241,1,23.19,4,160.0
242,1,19.08,3,108.0
243,1,25.68,3,112.0
244,1,22.9,4,162.0
245,1,24.36,3,108.0
246,1,20.59,5,214.0
247,1,23.64,3,110.0
248,1,25.7,3,108.0
249,1,25.13,3,106.0
250,1,23.53,3,112.0
251,1,18.4,3,110.0
252,1,24.39,4,164.0
253,1,23.08,3,108.0
254,1,22.16,3,108.0
255,1,20.77,3,108.0
256,1,24.21,3,107.0
257,1,21.33,4,160.0
258,1,20.46,3,106.0
259,1,21.49,3,106.0
260,1,25.79,3,110.0
261,1,25.98,3,112.0
262,1,25.58,3,111.0
263,1,24.4,3,111.0
264,1,26.68,3,111.0
265,1,22.24,2,61.0
266,1,22.51,3,111.0
267,1,21.12,3,107.0
268,1,22.92,2,96.0
269,1,28.63,3,172.0
270,1,25.54,4,156.0
271,1,27.06,3,113.0
272,1,26.45,3,111.0
273,1,22.73,3,107.0
274,1,27.87,4,167.0
275,1,29.36,5,210.0
276,1,22.45,3,111.0
277,1,24.09,3,111.0
278,1,22.95,3,111.0
279,1,26.01,3,112.0
280,1,25.08,3,111.0
281,1,22.56,3,110.0
282,1,21.88,3,120.0
283,1,23.04,3,109.0
284,1,25.83,4,157.0
285,1,26.86,3,111.0
286,1,27.4,4,156.0
287,1,27.88,3,107.0
288,1,24.6,3,113.0
289,1,24.73,3,114.0
290,1,23.82,3,116.0
291,1,28.97,3,110.0
292,1,23.85,3,111.0
293,1,26.65,4,161.0
294,1,23.35,3,110.0
295,1,25.79,3,115.0
296,1,28.43,4,157.0
297,1,26.82,3,119.0
298,1,25.66,3,113.0
299,1,21.31,2,96.0
300,1,21.87,3,111.0
301,1,25.48,3,107.0
302,1,27.9,4,159.0
303,1,29.57,4,164.0
304,1,25.91,4,161.0
305,1,24.8,3,106.0
306,1,29.08,3,111.0
307,1,24.57,3,110.0
308,1,28.15,3,108.0
309,1,27.55,3,172.0
310,1,32.9,4,163.0
311,1,31.56,4,160.0
312,1,24.96,3,111.0
313,1,28.75,4,161.0
314,1,31.58,3,172.0
315,1,28.95,3,113.0
316,1,27.03,4,158.0
317,1,27.12,4,158.0
318,1,29.57,4,160.0
319,1,37.68,4,248.0
320,1,30.23,3,113.0
321,1,34.38,4,164.0
322,1,31.46,3,112.0
323,1,37.59,10,541.0
324,1,28.09,4,158.0
325,1,31.66,3,118.0
326,1,31.25,4,161.0
327,1,29.75,4,155.0
328,1,26.82,4,161.0
329,1,26.76,3,111.0
330,1,30.66,4,161.0
331,1,28.82,4,157.0
332,1,32.65,3,111.0
333,1,30.0,4,161.0
334,1,34.51,4,158.0
335,1,28.04,3,111.0
336,1,26.35,3,111.0
337,1,38.61,4,160.0
338,1,35.66,3,120.0
339,1,34.13,4,160.0
340,1,29.97,4,160.0
341,1,26.15,4,157.0
342,1,27.08,3,111.0
343,1,28.68,4,160.0
344,1,27.69,3,113.0
345,1,27.8,3,115.0
346,1,27.54,3,109.0
347,1,31.33,3,112.0
348,1,36.05,3,172.0
349,1,25.17,2,96.0
350,1,30.75,3,116.0
351,1,31.34,3,110.0
352,1,32.88,3,111.0
353,1,33.46,3,172.0
354,1,34.6,3,125.0
355,1,27.82,3,116.0
356,1,33.64,3,111.0
357,1,33.97,5,244.0
358,1,31.08,4,164.0
359,1,32.34,3,172.0
360,1,32.69,4,161.0
361,1,33.53,5,207.0
362,1,32.34,3,172.0
363,1,31.33,3,112.0
364,1,32.37,4,159.0
365,1,35.29,5,209.0
366,1,31.71,3,117.0
367,1,29.55,4,164.0
368,1,31.76,3,172.0
369,1,20.87,3,111.0
370,1,30.51,4,157.0
371,1,33.34,3,172.0
372,1,32.53,5,217.0
373,1,26.61,4,156.0
374,1,35.23,4,237.0
375,1,28.0,3,122.0
376,1,30.53,4,162.0
377,1,29.5,5,237.0
378,1,35.18,3,117.0
379,1,32.05,3,111.0
380,1,33.9,3,118.0
381,1,31.87,3,111.0
382,1,31.02,6,265.0
383,1,29.2,4,169.0
384,1,31.9,3,172.0
385,1,31.64,4,161.0
386,1,33.6,3,115.0
387,1,30.87,4,160.0
388,1,30.69,3,111.0
389,1,35.99,6,277.0
390,1,38.59,4,233.0
391,1,36.27,5,221.0
392,1,34.07,3,115.0
393,1,26.94,3,109.0
394,1,29.43,3,114.0
395,1,28.0,3,141.0
396,1,33.19,4,164.0
397,1,37.66,4,244.0
398,1,34.18,4,170.0
399,1,29.26,3,118.0
400,1,28.13,3,111.0
401,1,33.03,4,168.0
402,1,28.01,3,112.0
403,1,31.89,4,230.0
404,1,42.4,5,230.0
405,1,31.33,4,157.0
406,1,33.61,8,398.0
407,1,32.27,3,172.0
408,1,33.64,4,162.0
409,1,29.32,3,111.0
410,1,34.53,5,207.0
411,1,31.96,3,109.0
412,1,27.53,3,111.0
413,1,29.73,3,114.0
414,1,32.86,3,172.0
415,1,33.82,3,172.0
416,1,32.54,3,172.0
417,1,31.85,4,167.0
418,1,31.95,4,173.0
419,1,35.74,4,168.0
420,1,31.89,3,116.0
421,1,33.94,4,168.0
422,1,32.58,3,172.0
423,1,35.56,3,172.0
424,1,37.51,4,180.0
425,1,35.63,3,132.0
426,1,37.72,5,211.0
427,1,38.47,5,234.0
428,1,45.53,9,558.0
429,1,31.53,3,118.0
430,1,33.64,3,172.0
431,1,31.06,4,233.0
432,1,34.77,4,179.0
433,1,36.24,4,171.0
434,1,35.38,5,228.0
435,1,37.23,4,243.0
436,1,37.56,3,172.0
437,1,37.74,6,354.0
438,1,38.6,3,172.0
439,1,34.56,3,134.0
440,1,34.4,3,172.0
441,1,42.04,6,280.0
442,1,31.21,4,248.0
443,1,32.84,3,122.0
444,1,32.87,4,184.0
445,1,38.48,4,241.0
446,1,41.64,7,434.0
447,1,39.0,6,294.0
448,1,26.24,3,107.0
449,1,42.76,4,242.0
450,1,32.83,4,156.0
451,1,32.74,3,111.0
452,1,28.77,3,134.0
453,1,35.59,4,161.0
454,1,37.68,3,131.0
455,1,31.0,4,162.0
456,1,31.27,5,228.0
457,1,37.35,4,183.0
458,1,29.72,3,121.0
459,1,31.39,4,243.0
460,1,31.74,4,178.0
461,1,36.76,3,172.0
462,1,27.6,4,184.0
463,1,36.05,5,245.0
464,1,39.11,4,248.0
465,1,33.5,4,166.0
466,1,31.77,3,172.0
467,1,31.13,3,172.0
468,1,29.57,3,122.0
469,1,32.82,4,174.0
470,1,39.37,4,241.0
471,1,33.21,5,243.0
472,1,29.31,3,126.0
473,1,34.34,4,184.0
474,1,30.76,4,174.0
475,1,33.98,8,463.0
476,1,42.87,5,227.0
477,1,36.5,4,190.0
478,1,39.71,4,245.0
479,1,31.24,3,114.0
480,1,42.98,6,270.0
481,1,41.51,4,178.0
482,1,44.23,5,244.0
483,1,38.16,5,232.0
484,1,41.92,4,182.0
485,1,39.32,4,177.0
486,1,48.33,5,300.0
487,1,34.98,4,241.0
488,1,30.48,4,156.0
489,1,37.58,5,304.0
490,1,35.72,4,166.0
491,1,36.97,5,220.0
492,1,36.93,4,184.0
493,1,36.87,6,357.0
494,1,36.96,4,171.0
495,1,35.63,4,168.0
496,1,45.73,5,206.0
497,1,35.69,3,117.0
498,1,41.71,4,173.0
499,1,42.35,5,220.0
500,1,40.14,3,129.0
501,1,40.37,4,180.0
502,1,44.5,5,220.0
503,1,45.23,6,284.0
504,1,31.12,4,160.0
505,1,39.91,6,286.0
506,1,41.15,7,350.0
507,1,39.58,7,431.0
508,1,31.9,3,128.0
509,1,36.73,3,172.0
510,1,38.48,4,170.0
511,1,43.69,3,172.0
512,1,39.95,5,221.0
513,1,56.83,5,233.0
514,1,47.99,6,285.0
515,1,40.94,3,172.0
516,1,34.17,3,136.0
517,1,41.15,3,172.0
518,1,50.17,5,224.0
519,1,45.01,4,182.0
520,1,45.71,4,185.0
521,1,37.83,4,183.0
522,1,41.62,3,172.0
523,1,40.23,3,172.0
524,1,50.74,8,371.0
525,1,52.71,6,270.0
526,1,50.37,6,284.0
527,1,53.77,5,230.0
528,1,48.77,8,412.0
529,1,58.89,6,280.0
530,1,44.96,3,172.0
531,1,44.41,5,238.0
532,1,47.21,6,282.0
533,1,37.89,4,248.0
534,1,43.12,3,172.0
535,1,46.11,4,235.0
536,1,43.4,8,473.0
537,1,41.19,4,182.0
538,1,45.28,4,171.0
539,1,48.05,4,248.0
540,1,54.07,9,456.0
541,1,49.0,4,237.0
542,1,45.44,3,172.0
543,1,44.76,4,241.0
544,1,40.07,4,173.0
545,1,43.28,5,245.0
546,1,52.52,4,245.0
547,1,45.82,5,233.0
548,1,50.24,7,321.0
549,1,48.72,4,186.0
550,1,44.5,6,286.0
551,1,40.81,4,162.0
552,1,47.16,4,184.0
553,1,43.61,4,222.0
554,1,48.03,5,232.0
555,1,47.48,6,285.0
556,1,51.94,4,243.0
557,1,53.58,6,271.0
558,1,46.46,4,245.0
559,1,48.29,4,248.0
560,1,43.87,6,311.0
561,1,45.72,4,187.0
562,1,48.58,6,284.0
563,1,48.82,5,237.0
564,1,40.59,4,171.0
565,1,38.1,6,284.0
566,1,51.08,5,254.0
567,1,48.65,4,183.0
568,1,49.36,4,177.0
569,1,43.93,7,430.0
570,1,50.45,6,356.0
571,1,46.77,8,395.0
572,1,51.14,5,241.0
573,1,48.54,7,400.0
574,1,49.06,7,336.0
575,1,47.06,8,470.0
576,1,34.14,6,357.0
577,1,39.01,5,236.0
578,1,44.76,3,128.0
579,1,45.56,4,193.0
580,1,46.05,4,242.0
581,1,51.41,6,284.0
582,1,46.59,4,187.0
583,1,46.82,4,181.0
584,1,46.24,4,248.0
585,1,41.59,4,179.0
586,1,38.63,5,241.0
587,1,39.01,4,178.0
588,1,40.62,5,227.0
589,1,38.74,4,162.0
590,1,37.85,4,188.0
591,1,32.16,5,221.0
592,1,40.67,6,307.0
593,1,34.8,4,197.0
594,1,40.52,5,292.0
595,1,43.33,3,172.0
596,1,34.48,4,184.0
597,1,39.62,7,456.0
598,1,42.32,7,425.0
599,1,39.33,5,233.0
600,1,39.0,4,183.0
601,1,51.83,7,423.0
602,1,45.85,4,239.0
603,1,52.31,7,419.0
604,1,44.84,6,304.0
605,1,43.8,4,169.0
606,1,50.98,4,189.0
607,1,36.97,4,188.0
608,1,51.5,5,304.0
609,1,38.59,4,187.0
610,1,43.12,5,225.0
611,1,46.03,8,477.0
612,1,57.62,6,301.0
613,1,47.13,5,296.0
614,1,41.07,5,211.0
615,1,42.08,4,174.0
616,1,51.76,11,581.0
617,1,39.38,4,173.0
618,1,39.99,4,179.0
619,1,39.37,7,358.0
620,1,43.92,7,406.0
621,1,39.66,4,168.0
622,1,40.72,5,236.0
623,1,40.03,4,248.0
624,1,44.61,7,341.0
625,1,42.96,5,311.0
626,1,52.43,7,339.0
627,1,49.34,6,283.0
628,1,48.84,7,431.0
629,1,40.96,5,230.0
630,1,53.5,6,295.0
631,1,46.09,4,240.0
632,1,47.31,5,233.0
633,1,53.27,6,286.0
634,1,50.55,8,489.0
635,1,43.57,5,221.0
636,1,46.55,6,274.0
637,1,47.68,6,291.0
638,1,44.65,5,251.0
639,1,48.24,4,187.0
640,1,44.68,5,226.0
641,1,57.94,8,416.0
642,1,44.91,8,404.0
643,1,50.24,5,239.0
644,1,45.39,4,246.0
645,1,44.15,6,362.0
646,1,46.96,5,237.0
647,1,46.71,5,217.0
648,1,44.37,5,237.0
649,1,44.08,4,246.0
650,1,40.38,5,226.0
651,1,47.49,6,295.0
652,1,55.73,5,243.0
653,1,52.69,4,248.0
654,1,43.89,5,307.0
655,1,45.48,4,248.0
656,1,37.75,4,183.0
657,1,45.57,7,339.0
658,1,50.95,6,269.0
659,1,43.35,7,352.0
660,1,47.46,8,419.0
661,1,51.53,4,241.0
662,1,48.68,8,484.0
663,1,46.15,5,284.0
664,1,49.56,9,570.0
665,1,39.47,4,179.0
666,1,49.61,6,282.0
667,1,52.63,5,245.0
668,1,51.73,6,313.0
669,1,52.37,6,283.0
670,1,47.67,5,232.0
671,1,45.23,6,296.0
672,1,48.2,7,353.0
673,1,37.41,4,186.0
674,1,42.03,5,239.0
675,1,48.57,6,372.0
676,1,51.94,11,575.0
677,1,43.05,4,175.0
678,1,44.62,4,187.0
679,1,46.64,8,396.0
680,1,48.43,6,291.0
681,1,58.31,6,373.0
682,1,54.24,5,320.0
683,1,53.58,6,308.0
684,1,48.58,6,287.0
685,1,50.84,8,416.0
686,1,66.01,10,601.0
687,1,46.92,4,183.0
688,1,45.66,6,301.0
689,1,51.2,9,455.0
690,1,49.51,4,242.0
691,1,58.98,5,314.0
692,1,53.88,5,322.0
693,1,61.66,6,279.0
694,1,59.67,6,273.0
695,1,55.09,6,285.0
696,1,59.49,7,424.0
697,1,55.86,8,475.0
698,1,54.52,5,225.0
699,1,48.09,7,358.0
700,1,56.11,5,310.0
701,1,59.16,5,311.0
702,1,69.55,7,425.0
703,1,57.17,6,273.0
704,1,46.82,4,170.0
705,1,48.26,8,412.0
706,1,61.18,11,655.0
707,1,61.06,6,360.0
708,1,62.46,5,242.0
709,1,54.46,5,251.0
710,1,54.94,4,186.0
711,1,52.92,5,301.0
712,1,71.61,7,332.0
713,1,63.99,9,466.0
714,1,45.87,5,306.0
715,1,58.24,5,309.0
716,1,58.7,5,322.0
717,1,54.88,8,395.0
718,1,64.8,8,417.0
719,1,56.23,8,469.0
720,1,57.57,4,248.0
721,1,48.72,4,246.0
722,1,51.45,6,368.0
723,1,45.46,5,251.0
724,1,51.68,5,238.0
725,1,62.05,12,743.0
726,1,56.01,5,293.0
727,1,57.93,7,356.0
728,1,51.34,6,362.0
729,1,42.86,5,308.0
730,1,44.84,4,248.0
731,1,44.59,8,510.0
732,1,41.04,5,307.0
733,1,58.71,6,334.0
734,1,46.83,6,369.0
735,1,47.04,7,356.0
736,1,51.92,6,352.0
737,1,55.13,6,383.0
738,1,43.43,7,343.0
739,1,54.1,5,310.0
740,1,60.34,11,639.0
741,1,52.32,9,441.0
742,1,46.08,11,596.0
743,1,56.51,6,384.0
744,2,77.09,11,692.0
745,1,60.92,6,361.0
746,1,68.0,10,657.0
747,1,68.69,11,654.0
748,1,72.24,7,426.0
749,2,91.85,14,756.0
750,1,67.81,9,543.0
751,2,76.13,12,713.0
752,2,80.82,6,372.0
753,1,56.95,6,364.0
754,1,62.9,6,371.0
755,1,73.04,13,710.0
756,1,54.38,6,275.0
757,1,53.79,6,280.0
758,1,58.04,4,246.0
759,1,56.92,4,248.0
760,1,54.54,6,378.0
761,1,62.65,8,389.0
762,1,62.16,6,350.0
763,1,59.66,7,429.0
764,1,62.67,9,455.0
765,2,71.36,13,708.0
766,1,58.34,6,364.0
767,1,64.25,7,356.0
768,1,51.92,6,395.0
769,1,62.41,6,297.0
770,1,56.47,9,448.0
771,1,55.43,6,349.0
772,2,75.4,14,830.0
773,1,68.06,7,428.0
774,1,64.0,6,370.0
775,1,71.39,11,576.0
776,1,66.85,6,376.0
777,2,75.62,8,476.0
778,1,66.82,5,299.0
779,2,75.84,16,868.0
780,1,53.19,4,248.0
781,1,59.66,5,301.0
782,1,73.71,13,797.0
783,1,58.92,7,374.0
784,1,69.88,8,472.0
785,1,60.33,6,301.0
786,1,50.44,7,415.0
787,1,59.15,6,281.0
788,1,61.29,8,429.0
789,1,71.04,8,483.0
790,1,55.34,7,408.0
791,1,60.54,5,306.0
792,1,61.57,9,534.0
793,1,57.29,6,370.0
794,1,61.05,9,534.0
795,1,59.69,13,781.0
796,2,73.34,16,867.0
797,1,64.75,7,406.0
798,1,63.07,6,359.0
799,1,57.17,8,417.0
800,1,54.83,6,276.0
801,1,45.83,4,248.0
802,1,45.91,4,175.0
803,1,53.89,6,302.0
804,1,46.75,6,280.0
805,1,68.95,12,639.0
806,1,61.88,7,370.0
807,1,58.44,6,324.0
808,1,50.16,6,273.0
809,1,63.69,7,439.0
810,1,47.46,6,297.0
811,1,55.71,13,795.0
812,1,59.91,6,369.0
813,1,57.43,9,540.0
814,1,54.21,6,284.0
815,1,64.44,11,648.0
816,1,64.91,7,424.0
817,1,54.06,6,368.0
818,1,68.37,13,707.0
819,1,54.67,16,949.0
820,1,60.89,8,431.0
821,1,60.18,10,530.0
822,1,59.08,6,350.0
823,1,43.82,5,252.0
824,1,55.93,6,357.0
825,1,58.18,5,248.0
826,1,58.18,8,397.0
827,1,62.21,8,433.0
828,1,52.27,6,368.0
829,1,60.64,8,483.0
830,1,52.17,8,506.0
831,1,48.92,6,311.0
832,1,57.89,10,619.0
833,1,43.61,4,246.0
834,1,42.06,7,351.0
835,1,50.55,7,362.0
836,1,43.62,6,348.0
837,1,45.45,7,369.0
838,1,44.51,5,218.0
839,1,41.92,4,231.0
840,1,47.48,6,359.0
841,1,44.78,5,242.0
842,1,51.23,5,223.0
843,1,39.84,7,336.0
844,1,41.69,5,324.0
845,1,52.44,7,395.0
846,1,47.94,5,220.0
847,1,47.44,4,248.0
848,1,41.17,4,187.0
849,1,46.38,4,189.0
850,1,52.04,5,311.0
851,1,46.77,4,176.0
852,1,51.2,5,312.0
853,1,46.84,7,365.0
854,1,56.99,6,296.0
855,1,55.64,8,503.0
856,1,53.08,5,309.0
857,1,53.81,10,562.0
858,1,57.09,5,292.0
859,1,57.81,6,382.0
860,1,57.93,8,456.0
861,1,50.52,9,547.0
862,1,69.33,7,441.0
863,1,67.24,9,546.0
864,1,69.82,10,510.0
865,1,59.95,4,248.0
866,1,65.67,7,448.0
867,1,55.82,7,409.0
868,1,73.44,9,545.0
869,2,81.72,18,1078.0
870,1,60.31,5,311.0
871,1,66.37,5,314.0
872,1,61.52,6,310.0
873,1,64.2,6,383.0
874,1,74.98,7,417.0
875,1,74.39,12,632.0
876,1,66.15,5,322.0
877,1,67.54,8,484.0
878,1,71.12,8,478.0
879,1,59.95,8,491.0
880,1,55.13,5,322.0
881,1,62.91,6,332.0
882,2,83.84,9,547.0
883,2,76.02,7,425.0
884,1,65.34,10,564.0
885,2,76.13,14,785.0
886,1,70.23,7,419.0
887,1,60.21,8,409.0
888,2,73.43,17,929.0
889,1,65.53,12,659.0
890,1,68.52,10,524.0
891,1,62.82,7,351.0
892,1,64.54,6,353.0
893,1,71.66,7,468.0
894,1,73.52,5,255.0
895,1,73.35,10,528.0
896,2,75.65,8,393.0
897,2,85.36,17,965.0
898,1,70.8,9,556.0
899,2,82.8,8,497.0
900,2,92.26,7,433.0
901,2,75.45,17,917.0
902,2,82.86,10,549.0
903,1,72.98,19,1001.0
904,2,85.95,9,532.0
905,2,86.83,13,786.0
906,1,70.96,11,590.0
907,2,88.68,13,737.0
908,2,99.87,20,1129.0
909,2,88.32,7,411.0
910,2,89.93,7,443.0
911,2,98.15,15,907.0
912,2,108.08,15,814.0
913,2,106.71,10,622.0
914,2,93.65,18,1029.0
915,2,81.13,8,479.0
916,2,98.63,15,827.0
917,2,85.71,9,553.0
918,2,84.41,11,595.0
919,2,82.55,10,590.0
920,2,92.7,11,647.0
921,2,109.39,12,631.0
922,2,93.71,15,858.0
923,2,98.28,17,948.0
924,2,90.27,11,602.0
925,2,77.43,13,703.0
926,2,82.1,19,1082.0
927,2,83.58,11,657.0
928,2,77.87,8,506.0
929,2,82.58,7,433.0
930,1,77.75,8,503.0
931,2,79.54,7,432.0
932,2,76.38,7,423.0
933,2,87.6,13,699.0
934,2,95.49,19,1088.0
935,2,90.16,12,647.0
936,2,91.2,9,451.0
937,2,104.29,10,607.0
938,2,79.9,9,471.0
939,2,82.39,10,632.0
940,2,78.32,11,645.0
941,1,68.49,10,595.0
942,2,83.36,7,425.0
943,2,90.56,10,635.0
944,1,72.87,5,324.0
945,1,57.28,5,319.0
946,2,88.04,12,667.0
947,1,71.68,8,431.0
948,1,70.81,10,536.0
949,2,81.52,11,668.0
950,1,64.83,9,476.0
951,2,87.44,11,640.0
952,2,80.25,8,486.0
953,2,85.29,10,522.0
954,2,90.52,14,806.0
955,2,93.24,15,827.0
956,2,87.87,12,730.0
957,2,87.68,12,659.0
958,2,85.16,11,686.0
959,1,60.59,9,495.0
960,2,82.42,7,415.0
961,2,103.83,13,767.0
962,2,82.29,10,618.0
963,2,114.61,13,809.0
964,2,87.34,10,554.0
965,2,96.58,8,500.0
966,2,114.7,14,790.0
967,2,117.0,13,799.0
968,2,109.83,7,444.0
969,2,96.28,22,1242.0
970,2,107.73,13,693.0
971,2,97.99,9,472.0
972,2,81.6,10,594.0
973,1,69.18,7,398.0
974,2,81.18,10,537.0
975,1,65.06,10,523.0
976,2,96.07,14,865.0
977,2,92.11,9,568.0
978,2,99.5,13,742.0
979,2,112.21,13,788.0
980,2,83.29,11,651.0
981,2,126.62,15,820.0
982,2,84.67,15,813.0
983,2,95.33,14,811.0
984,2,89.34,11,659.0
985,2,104.1,18,980.0
986,2,79.58,11,577.0
987,2,92.67,14,767.0
988,2,77.06,12,720.0
989,1,72.08,12,671.0
990,2,86.66,12,652.0
991,1,71.05,11,566.0
992,1,70.65,9,583.0
993,2,78.33,15,816.0
994,2,104.2,16,876.0
995,2,81.09,10,577.0
